user_id,date,steps,calories_burned,heart_rate_avg,sleep_hours,activity_type
1,2023-04-23,493,164.0,68,5.7,yoga
2,2023-04-23,12779,781.16,86,7.87,walking
3,2023-04-23,2514,738.4,123,5.45,cycling
4,2023-04-23,473,293.0,66,5.18,yoga
5,2023-04-23,13491,1598.55,129,4.72,hiking
6,2023-04-23,21515,1971.75,149,6.55,hiking
7,2023-04-23,5835,897.0,101,9.39,gym_workout
8,2023-04-23,614,449.0,121,9.82,swimming
9,2023-04-23,4826,882.0,111,9.87,gym_workout
10,2023-04-23,4347,462.88,79,6.84,walking
11,2023-04-23,4264,997.4,100,6.69,cycling
12,2023-04-23,4004,982.4,109,5.94,cycling
13,2023-04-23,816,478.0,155,7.52,swimming
14,2023-04-23,9164,483.56,85,4.13,walking
15,2023-04-23,218,178.0,66,6.41,yoga
16,2023-04-23,5839,459.56,76,5.73,walking
17,2023-04-23,970,563.0,116,5.87,swimming
18,2023-04-23,18688,1549.28,162,4.99,running
19,2023-04-23,4816,800.6,112,9.41,cycling
20,2023-04-23,189,268.0,65,6.44,yoga
21,2023-04-23,363,184.0,82,8.98,yoga
22,2023-04-23,14461,1603.05,149,6.61,hiking
23,2023-04-23,15395,1425.75,133,5.85,hiking
24,2023-04-23,10153,828.18,141,9.51,running
25,2023-04-23,11911,1184.66,147,7.17,running
26,2023-04-23,10174,876.44,165,9.52,running
27,2023-04-23,188,606.0,137,8.12,swimming
28,2023-04-23,604,521.4,113,8.11,cycling
29,2023-04-23,18250,1556.0,143,5.37,running
30,2023-04-23,665,458.0,149,7.44,swimming
31,2023-04-23,243,123.0,75,4.3,yoga
32,2023-04-23,10464,588.56,107,6.34,walking
33,2023-04-23,4417,887.0,104,9.95,gym_workout
34,2023-04-23,13954,1198.24,127,4.79,running
35,2023-04-23,2434,496.0,127,8.21,gym_workout
36,2023-04-23,21382,1724.1,144,6.2,hiking
37,2023-04-23,7836,553.44,75,7.67,walking
38,2023-04-23,483,779.0,151,9.29,swimming
39,2023-04-23,6951,462.04,73,8.41,walking
40,2023-04-23,14129,1132.74,153,6.27,running
41,2023-04-23,5645,776.0,138,8.89,gym_workout
42,2023-04-23,11462,1143.72,135,8.72,running
43,2023-04-23,3379,1018.9,123,8.24,cycling
44,2023-04-23,1535,565.0,132,9.07,gym_workout
45,2023-04-23,4158,521.0,143,5.77,gym_workout
46,2023-04-23,7997,915.82,145,4.78,running
47,2023-04-23,575,639.5,102,9.14,cycling
48,2023-04-23,4510,1150.0,125,6.76,cycling
49,2023-04-23,692,692.2,124,6.29,cycling
50,2023-04-23,14048,781.92,94,4.5,walking
51,2023-04-23,685,458.0,123,8.57,swimming
52,2023-04-23,8501,899.06,124,6.16,running
53,2023-04-23,748,753.0,146,9.6,swimming
54,2023-04-23,215,286.0,91,6.91,yoga
55,2023-04-23,4714,401.56,86,6.53,walking
56,2023-04-23,2809,772.0,120,7.08,gym_workout
57,2023-04-23,11104,550.16,86,9.17,walking
58,2023-04-23,1353,742.3,140,8.54,cycling
59,2023-04-23,517,495.0,145,7.22,swimming
