user_id,date,steps,calories_burned,heart_rate_avg,sleep_hours,activity_type
1,2023-08-26,3278,594.0,136,5.14,gym_workout
2,2023-08-26,19812,1770.6,137,8.46,hiking
3,2023-08-26,197,163.0,83,8.82,yoga
4,2023-08-26,345,295.0,97,9.56,yoga
5,2023-08-26,4502,985.2,148,7.41,cycling
6,2023-08-26,1543,599.3,130,8.34,cycling
7,2023-08-26,683,776.0,159,9.66,swimming
8,2023-08-26,19029,1362.74,120,6.85,running
9,2023-08-26,10780,1535.0,144,4.18,hiking
10,2023-08-26,3037,933.7,125,9.59,cycling
11,2023-08-26,198,154.0,73,6.29,yoga
12,2023-08-26,1556,683.6,137,6.98,cycling
13,2023-08-26,4998,338.92,100,4.96,walking
14,2023-08-26,678,394.0,116,9.36,swimming
15,2023-08-26,12978,644.12,99,9.22,walking
16,2023-08-26,566,584.0,136,5.32,swimming
17,2023-08-26,971,733.0,145,6.55,swimming
18,2023-08-26,11475,707.0,75,7.37,walking
19,2023-08-26,1729,739.0,130,4.06,gym_workout
20,2023-08-26,545,309.0,146,4.64,swimming
21,2023-08-26,353,696.0,152,7.07,swimming
22,2023-08-26,8450,926.0,144,6.7,running
23,2023-08-26,3803,1021.3,116,5.65,cycling
24,2023-08-26,948,359.0,148,8.55,swimming
25,2023-08-26,356,463.0,120,4.86,swimming
26,2023-08-26,16242,1280.52,161,4.47,running
27,2023-08-26,80,131.0,97,4.79,yoga
28,2023-08-26,359,521.0,154,4.79,swimming
29,2023-08-26,984,576.0,130,8.21,swimming
30,2023-08-26,9690,887.4,156,5.19,running
31,2023-08-26,14217,1348.02,160,8.87,running
32,2023-08-26,4442,693.0,154,5.98,gym_workout
33,2023-08-26,3841,812.0,109,8.97,gym_workout
34,2023-08-26,633,535.0,142,5.59,swimming
35,2023-08-26,14742,1480.1,133,5.52,hiking
36,2023-08-26,19045,1365.25,130,9.07,hiking
37,2023-08-26,3737,1044.7,130,9.38,cycling
38,2023-08-26,3672,690.0,117,6.34,gym_workout
39,2023-08-26,3860,378.0,110,6.01,gym_workout
40,2023-08-26,162,122.0,96,9.77,yoga
41,2023-08-26,1008,409.8,145,5.93,cycling
42,2023-08-26,5337,706.22,123,6.34,running
43,2023-08-26,741,729.0,150,4.95,swimming
44,2023-08-26,23940,2147.0,152,5.64,hiking
45,2023-08-26,9048,517.92,81,8.16,walking
46,2023-08-26,14033,1644.65,125,9.69,hiking
47,2023-08-26,14804,868.16,89,5.07,walking
48,2023-08-26,19263,1454.78,137,7.03,running
49,2023-08-26,4166,1077.6,104,4.71,cycling
50,2023-08-26,552,794.0,137,4.23,swimming
51,2023-08-26,14296,787.84,72,8.95,walking
52,2023-08-26,7622,557.88,90,4.12,walking
53,2023-08-26,354,527.0,110,5.67,swimming
54,2023-08-26,4447,1113.7,100,4.27,cycling
55,2023-08-26,5273,875.0,125,7.2,gym_workout
56,2023-08-26,915,672.5,121,6.52,cycling
57,2023-08-26,399,650.0,142,7.92,swimming
58,2023-08-26,611,452.1,114,7.79,cycling
59,2023-08-26,1984,532.0,134,7.13,gym_workout
60,2023-08-26,18840,1407.4,161,4.71,running
61,2023-08-26,642,582.0,119,6.2,swimming
62,2023-08-26,6542,594.52,124,5.77,running
63,2023-08-26,2501,886.1,102,5.0,cycling
64,2023-08-26,441,182.0,90,4.28,yoga
65,2023-08-26,774,317.0,148,5.85,swimming
66,2023-08-26,908,784.0,145,9.1,swimming
67,2023-08-26,1007,698.7,115,4.78,cycling
68,2023-08-26,291,227.0,89,9.95,yoga
69,2023-08-26,21459,1947.95,142,8.89,hiking
70,2023-08-26,174,135.0,66,6.2,yoga
71,2023-08-26,11693,580.72,108,7.69,walking
72,2023-08-26,4710,1130.0,101,5.77,cycling
73,2023-08-26,4682,359.28,101,6.5,walking
74,2023-08-26,4370,369.8,93,8.0,walking
75,2023-08-26,483,274.0,81,6.48,yoga
76,2023-08-26,473,624.0,124,9.02,swimming
77,2023-08-26,9063,1025.78,120,6.18,running
78,2023-08-26,20128,1467.4,133,9.9,hiking
79,2023-08-26,18527,1395.62,130,9.4,running
80,2023-08-26,12784,1148.04,131,4.26,running
81,2023-08-26,11523,708.92,70,9.67,walking
82,2023-08-26,330,788.0,156,6.78,swimming
83,2023-08-26,10072,549.88,105,9.72,walking
84,2023-08-26,8913,506.52,103,4.61,walking
85,2023-08-26,3720,254.8,74,9.64,walking
86,2023-08-26,384,644.0,141,5.79,swimming
87,2023-08-26,5903,610.0,125,5.9,gym_workout
88,2023-08-26,234,734.0,128,4.31,swimming
89,2023-08-26,11266,706.64,95,8.95,walking
90,2023-08-26,13771,837.84,75,4.86,walking
91,2023-08-26,14141,1435.05,124,8.56,hiking
92,2023-08-26,595,685.0,126,9.47,swimming
93,2023-08-26,731,396.0,155,6.15,swimming
94,2023-08-26,410,136.0,99,7.81,yoga
95,2023-08-26,5374,546.44,138,4.43,running
96,2023-08-26,9647,927.82,140,7.94,running
97,2023-08-26,19610,1884.5,151,6.88,hiking
98,2023-08-26,6052,492.08,89,6.12,walking
99,2023-08-26,2751,380.0,132,9.07,gym_workout
100,2023-08-26,5559,341.0,100,6.9,gym_workout
101,2023-08-26,12249,614.96,87,8.48,walking
102,2023-08-26,1907,626.0,125,5.65,gym_workout
103,2023-08-26,12383,1106.98,164,7.07,running
104,2023-08-26,3134,887.0,139,6.54,gym_workout
105,2023-08-26,7647,791.82,145,9.93,running
106,2023-08-26,22814,1924.7,125,8.93,hiking
107,2023-08-26,681,390.0,144,5.63,swimming
108,2023-08-26,627,421.0,111,4.74,swimming
109,2023-08-26,10300,645.0,105,7.08,walking
110,2023-08-26,4812,548.0,109,8.74,gym_workout
111,2023-08-26,10634,539.36,90,9.46,walking
112,2023-08-26,371,455.0,114,6.58,swimming
113,2023-08-26,2273,644.3,136,6.79,cycling
114,2023-08-26,437,271.0,70,6.67,yoga
115,2023-08-26,323,159.0,84,5.0,yoga
116,2023-08-26,18699,1402.94,138,8.83,running
117,2023-08-26,11261,703.44,81,4.6,walking
118,2023-08-26,5176,840.0,154,6.18,gym_workout
119,2023-08-26,8961,845.66,133,4.96,running
120,2023-08-26,456,664.0,159,6.08,swimming
121,2023-08-26,7568,596.72,105,9.21,walking
122,2023-08-26,333,140.0,79,9.95,yoga
123,2023-08-26,878,370.0,156,8.83,swimming
124,2023-08-26,9343,511.72,106,9.23,walking
125,2023-08-26,13843,1313.15,126,9.78,hiking
126,2023-08-26,2266,788.0,105,7.03,gym_workout
127,2023-08-26,61,126.0,77,4.55,yoga
128,2023-08-26,987,716.7,149,7.31,cycling
129,2023-08-26,425,277.0,73,4.57,yoga
130,2023-08-26,8644,904.64,136,6.82,running
131,2023-08-26,213,151.0,81,8.84,yoga
132,2023-08-26,14236,763.44,97,4.66,walking
133,2023-08-26,18442,1525.1,156,9.04,hiking
134,2023-08-26,4730,853.0,149,5.17,gym_workout
135,2023-08-26,12717,1245.02,151,8.61,running
136,2023-08-26,406,159.0,76,8.94,yoga
137,2023-08-26,3158,795.8,122,5.06,cycling
138,2023-08-26,11339,576.56,90,9.03,walking
139,2023-08-26,10375,896.5,120,9.32,running
140,2023-08-26,11139,1392.95,154,6.31,hiking
141,2023-08-26,414,202.0,64,7.95,yoga
142,2023-08-26,12335,1233.1,128,8.98,running
143,2023-08-26,916,386.0,129,5.74,swimming
144,2023-08-26,2703,876.0,142,8.42,gym_workout
145,2023-08-26,663,422.0,121,8.44,swimming
146,2023-08-26,15224,1144.44,163,7.63,running
147,2023-08-26,498,786.0,142,7.16,swimming
148,2023-08-26,100,729.0,110,6.47,swimming
149,2023-08-26,10136,543.44,108,9.8,walking
150,2023-08-26,13013,1150.78,153,9.22,running
151,2023-08-26,16766,1358.96,156,6.66,running
152,2023-08-26,22228,1751.4,123,8.09,hiking
153,2023-08-26,4012,913.2,115,5.23,cycling
154,2023-08-26,13431,1316.55,111,6.69,hiking
155,2023-08-26,3233,839.0,151,8.41,gym_workout
156,2023-08-26,9234,517.36,99,5.18,walking
157,2023-08-26,4007,639.0,108,5.55,gym_workout
158,2023-08-26,3220,841.0,129,8.98,cycling
