user_id,date,steps,calories_burned,heart_rate_avg,sleep_hours,activity_type
1,2023-08-08,3094,549.0,130,4.05,gym_workout
2,2023-08-08,16857,1321.42,145,6.64,running
3,2023-08-08,9499,1266.95,155,4.38,hiking
4,2023-08-08,104,151.0,67,9.47,yoga
5,2023-08-08,7653,856.65,157,9.82,hiking
6,2023-08-08,395,127.0,93,7.09,yoga
7,2023-08-08,339,718.0,123,9.32,swimming
8,2023-08-08,17957,1597.85,138,8.44,hiking
9,2023-08-08,583,423.0,127,5.7,swimming
10,2023-08-08,275,241.0,74,8.54,yoga
11,2023-08-08,11448,1497.4,132,4.22,hiking
12,2023-08-08,15299,1376.94,150,5.08,running
13,2023-08-08,8137,583.48,81,7.13,walking
14,2023-08-08,2566,800.6,126,6.27,cycling
15,2023-08-08,3303,926.3,128,6.15,cycling
16,2023-08-08,159,195.0,99,9.51,yoga
17,2023-08-08,5285,503.4,77,6.45,walking
18,2023-08-08,5767,754.02,131,6.21,running
19,2023-08-08,1787,690.0,133,6.09,gym_workout
20,2023-08-08,1548,516.0,117,7.63,gym_workout
21,2023-08-08,87,112.0,89,7.85,yoga
22,2023-08-08,3063,573.0,131,6.88,gym_workout
23,2023-08-08,566,483.0,128,4.1,swimming
24,2023-08-08,1035,396.0,131,7.41,gym_workout
25,2023-08-08,14706,1371.36,159,6.95,running
26,2023-08-08,4376,379.0,149,7.98,gym_workout
27,2023-08-08,3726,923.6,138,9.96,cycling
28,2023-08-08,3137,807.0,147,6.99,gym_workout
29,2023-08-08,18160,1289.6,160,8.91,running
30,2023-08-08,1906,302.0,131,7.78,gym_workout
31,2023-08-08,945,621.0,159,9.52,swimming
32,2023-08-08,9737,902.22,135,9.2,running
33,2023-08-08,9811,513.44,75,7.34,walking
34,2023-08-08,1992,864.2,118,7.39,cycling
35,2023-08-08,3755,858.5,126,7.29,cycling
36,2023-08-08,5135,439.4,107,9.93,walking
37,2023-08-08,13663,690.52,99,8.31,walking
38,2023-08-08,368,244.0,80,5.73,yoga
39,2023-08-08,3569,830.0,138,6.02,gym_workout
40,2023-08-08,6370,391.8,80,5.17,walking
41,2023-08-08,680,673.0,150,9.86,swimming
42,2023-08-08,15854,1301.24,131,4.08,running
