user_id,date,steps,calories_burned,heart_rate_avg,sleep_hours,activity_type
1,2023-09-11,570,364.0,130,5.83,cycling
2,2023-09-11,8844,503.76,103,9.01,walking
3,2023-09-11,786,551.6,104,9.29,cycling
4,2023-09-11,276,556.0,146,8.23,swimming
5,2023-09-11,18159,1494.54,168,6.58,running
6,2023-09-11,5546,812.0,104,8.36,gym_workout
7,2023-09-11,6372,742.32,135,4.55,running
8,2023-09-11,712,776.0,148,7.21,swimming
9,2023-09-11,17413,1274.65,137,4.78,hiking
10,2023-09-11,14912,1319.6,159,6.71,hiking
11,2023-09-11,18256,1424.36,122,6.51,running
12,2023-09-11,2712,855.2,144,7.93,cycling
13,2023-09-11,4671,761.0,131,5.1,gym_workout
14,2023-09-11,208,177.0,66,9.73,yoga
15,2023-09-11,4832,982.2,114,7.74,cycling
16,2023-09-11,656,614.0,115,6.65,swimming
17,2023-09-11,4547,963.7,134,7.44,cycling
18,2023-09-11,13102,1183.12,166,8.36,running
19,2023-09-11,16712,1314.72,130,9.72,running
20,2023-09-11,9342,816.52,163,5.28,running
21,2023-09-11,4269,770.9,141,6.27,cycling
22,2023-09-11,13071,1113.26,162,5.62,running
23,2023-09-11,5213,752.78,127,9.62,running
24,2023-09-11,297,202.0,95,7.77,yoga
25,2023-09-11,18301,1652.05,135,9.14,hiking
26,2023-09-11,131,551.0,157,9.96,swimming
27,2023-09-11,8855,886.3,134,8.68,running
28,2023-09-11,140,748.0,128,7.87,swimming
29,2023-09-11,3157,787.0,155,5.16,gym_workout
30,2023-09-11,3732,325.28,81,6.37,walking
31,2023-09-11,7837,683.22,155,9.39,running
32,2023-09-11,7005,563.2,91,5.51,walking
33,2023-09-11,13025,679.0,101,7.24,walking
34,2023-09-11,2583,855.3,140,7.73,cycling
35,2023-09-11,89,224.0,68,8.77,yoga
36,2023-09-11,346,191.0,82,4.39,yoga
37,2023-09-11,3561,887.1,112,9.27,cycling
38,2023-09-11,2330,534.0,116,4.53,cycling
39,2023-09-11,4020,486.0,119,4.02,gym_workout
40,2023-09-11,9115,617.6,73,7.18,walking
41,2023-09-11,4552,524.0,124,8.7,gym_workout
42,2023-09-11,3630,929.0,140,7.67,cycling
43,2023-09-11,14157,755.28,100,9.58,walking
