user_id,date,steps,calories_burned,heart_rate_avg,sleep_hours,activity_type
1,2023-05-06,2385,706.5,129,4.28,cycling
2,2023-05-06,320,175.0,80,9.04,yoga
3,2023-05-06,2450,494.0,119,5.18,gym_workout
4,2023-05-06,4873,613.0,106,4.14,gym_workout
5,2023-05-06,2018,459.0,147,6.81,gym_workout
6,2023-05-06,194,232.0,98,8.85,yoga
7,2023-05-06,13464,1396.2,157,8.08,hiking
8,2023-05-06,968,414.0,142,7.33,swimming
9,2023-05-06,3715,1011.5,139,7.47,cycling
10,2023-05-06,3896,436.84,94,6.3,walking
11,2023-05-06,13866,820.64,95,4.39,walking
12,2023-05-06,13406,792.24,89,4.2,walking
13,2023-05-06,3106,703.6,147,7.97,cycling
14,2023-05-06,12841,750.64,85,6.78,walking
15,2023-05-06,498,786.0,140,8.4,swimming
16,2023-05-06,3129,704.9,124,8.99,cycling
17,2023-05-06,1439,533.0,149,6.22,gym_workout
18,2023-05-06,186,134.0,61,4.12,yoga
19,2023-05-06,4134,785.4,147,8.9,cycling
20,2023-05-06,3212,840.0,145,4.6,gym_workout
21,2023-05-06,1583,834.3,110,6.97,cycling
22,2023-05-06,14173,1222.38,131,7.22,running
23,2023-05-06,9628,962.68,160,8.06,running
24,2023-05-06,428,269.0,97,7.42,yoga
25,2023-05-06,15611,1610.55,115,5.13,hiking
26,2023-05-06,5983,356.0,115,7.9,gym_workout
27,2023-05-06,20360,1866.0,157,7.32,hiking
28,2023-05-06,17069,1557.45,135,7.93,hiking
29,2023-05-06,271,129.0,84,7.9,yoga
30,2023-05-06,13064,1265.84,139,7.92,running
31,2023-05-06,14526,817.04,70,5.26,walking
32,2023-05-06,224,202.0,88,8.2,yoga
33,2023-05-06,3357,520.0,137,5.72,gym_workout
34,2023-05-06,608,410.0,110,6.53,swimming
35,2023-05-06,100,204.0,72,4.59,yoga
36,2023-05-06,13580,1024.8,135,5.98,running
37,2023-05-06,4275,722.0,118,5.92,gym_workout
38,2023-05-06,4658,391.32,98,9.87,walking
39,2023-05-06,8408,539.32,101,9.62,walking
40,2023-05-06,1461,748.1,115,9.24,cycling
41,2023-05-06,420,422.0,135,4.13,swimming
42,2023-05-06,3364,727.4,114,7.22,cycling
43,2023-05-06,4791,574.0,143,4.71,gym_workout
44,2023-05-06,1591,561.1,130,5.43,cycling
45,2023-05-06,442,108.0,84,4.14,yoga
46,2023-05-06,14374,844.96,82,9.4,walking
47,2023-05-06,16547,1271.82,128,5.8,running
48,2023-05-06,438,178.0,95,6.72,yoga
49,2023-05-06,2658,915.8,110,6.16,cycling
50,2023-05-06,9799,600.96,93,7.44,walking
51,2023-05-06,333,365.0,149,7.9,swimming
52,2023-05-06,689,375.0,114,4.76,swimming
53,2023-05-06,5082,655.92,139,5.0,running
54,2023-05-06,4079,385.16,103,5.11,walking
55,2023-05-06,23603,1828.15,128,6.11,hiking
56,2023-05-06,14037,1445.85,132,7.37,hiking
57,2023-05-06,19985,1509.1,162,5.29,running
58,2023-05-06,5329,595.74,133,6.63,running
59,2023-05-06,430,596.0,142,8.71,swimming
60,2023-05-06,15701,1414.06,145,9.91,running
61,2023-05-06,204,252.0,63,4.35,yoga
62,2023-05-06,5662,444.48,77,9.76,walking
63,2023-05-06,827,629.0,114,7.65,swimming
64,2023-05-06,3727,705.0,141,9.08,gym_workout
65,2023-05-06,482,136.0,68,9.88,yoga
66,2023-05-06,365,217.0,87,4.36,yoga
67,2023-05-06,2887,478.0,104,4.85,gym_workout
68,2023-05-06,13009,1049.54,134,4.9,running
69,2023-05-06,238,143.0,75,5.44,yoga
70,2023-05-06,69,114.0,63,5.98,yoga
71,2023-05-06,478,297.0,85,6.64,yoga
72,2023-05-06,777,673.0,144,8.28,swimming
73,2023-05-06,11569,1023.14,127,8.78,running
74,2023-05-06,6431,768.86,142,9.56,running
75,2023-05-06,4312,501.0,146,8.22,gym_workout
76,2023-05-06,22537,1955.85,154,9.01,hiking
77,2023-05-06,4882,1145.2,139,8.06,cycling
78,2023-05-06,392,260.0,73,4.89,yoga
79,2023-05-06,201,235.0,74,8.9,yoga
80,2023-05-06,24586,2012.3,143,7.19,hiking
81,2023-05-06,2865,389.0,113,5.55,gym_workout
82,2023-05-06,2019,702.0,136,5.61,gym_workout
83,2023-05-06,231,283.0,73,4.09,yoga
84,2023-05-06,860,615.0,155,9.82,swimming
85,2023-05-06,968,533.0,113,4.6,swimming
86,2023-05-06,545,490.0,141,8.59,swimming
87,2023-05-06,14511,1540.55,151,9.21,hiking
88,2023-05-06,13575,1313.75,134,5.42,hiking
89,2023-05-06,12073,1024.38,124,7.23,running
90,2023-05-06,5610,342.4,71,8.83,walking
91,2023-05-06,308,281.0,92,8.58,yoga
92,2023-05-06,12330,684.2,94,5.26,walking
93,2023-05-06,79,149.0,66,6.5,yoga
94,2023-05-06,1248,730.8,122,6.3,cycling
95,2023-05-06,4650,855.0,122,6.79,cycling
96,2023-05-06,315,680.0,145,9.75,swimming
97,2023-05-06,6734,480.36,72,9.22,walking
98,2023-05-06,13844,1273.64,155,7.0,running
99,2023-05-06,11386,1213.3,122,7.19,hiking
100,2023-05-06,449,189.0,97,6.46,yoga
101,2023-05-06,17922,1341.1,122,8.22,hiking
102,2023-05-06,332,285.0,66,4.53,yoga
103,2023-05-06,673,650.0,157,6.63,swimming
104,2023-05-06,172,111.0,69,7.18,yoga
105,2023-05-06,13449,1442.45,138,7.7,hiking
106,2023-05-06,4700,779.0,112,4.03,cycling
107,2023-05-06,177,569.0,157,4.57,swimming
108,2023-05-06,4944,341.0,133,6.86,gym_workout
109,2023-05-06,140,126.0,84,7.0,yoga
110,2023-05-06,168,159.0,60,7.62,yoga
111,2023-05-06,18865,1532.9,160,9.9,running
112,2023-05-06,448,444.0,119,4.2,swimming
113,2023-05-06,2187,784.7,127,5.53,cycling
114,2023-05-06,8673,928.38,158,7.76,running
115,2023-05-06,2507,559.7,131,6.88,cycling
116,2023-05-06,9425,913.5,135,9.24,running
117,2023-05-06,4303,1091.3,149,5.29,cycling
