user_id,date,steps,calories_burned,heart_rate_avg,sleep_hours,activity_type
1,2023-04-27,404,175.0,60,8.74,yoga
2,2023-04-27,13032,1552.6,120,9.41,hiking
3,2023-04-27,3882,546.0,143,4.98,gym_workout
4,2023-04-27,8583,736.98,167,4.32,running
5,2023-04-27,1652,549.0,125,7.9,gym_workout
6,2023-04-27,850,322.0,114,7.66,swimming
7,2023-04-27,845,572.0,128,4.87,swimming
8,2023-04-27,5138,898.0,101,9.63,gym_workout
9,2023-04-27,4631,641.0,106,8.8,gym_workout
10,2023-04-27,9392,866.52,144,4.37,running
11,2023-04-27,665,542.0,127,4.07,swimming
12,2023-04-27,8540,530.6,93,4.89,walking
13,2023-04-27,2237,670.0,142,7.14,gym_workout
14,2023-04-27,15045,1167.25,148,8.24,hiking
15,2023-04-27,4281,446.24,71,7.95,walking
16,2023-04-27,753,603.3,131,6.45,cycling
17,2023-04-27,991,606.0,119,6.36,swimming
18,2023-04-27,13481,1156.05,157,6.89,hiking
19,2023-04-27,16975,1284.5,135,7.1,running
20,2023-04-27,13038,641.52,74,4.55,walking
21,2023-04-27,5861,519.44,85,5.26,walking
22,2023-04-27,19398,1661.9,154,5.6,hiking
23,2023-04-27,23644,2095.2,130,4.78,hiking
24,2023-04-27,441,406.0,116,8.22,swimming
25,2023-04-27,10265,1466.25,152,4.14,hiking
26,2023-04-27,17228,1638.4,154,6.21,hiking
27,2023-04-27,800,442.0,111,4.3,swimming
28,2023-04-27,3680,701.0,123,4.87,gym_workout
29,2023-04-27,160,317.0,118,8.04,swimming
30,2023-04-27,193,492.0,124,7.18,swimming
31,2023-04-27,2640,480.0,136,7.59,gym_workout
32,2023-04-27,928,495.0,145,9.73,swimming
33,2023-04-27,499,269.0,95,8.55,yoga
34,2023-04-27,19929,1792.45,114,9.81,hiking
35,2023-04-27,18712,1590.72,156,9.01,running
36,2023-04-27,955,547.0,131,6.56,swimming
37,2023-04-27,13205,737.2,89,9.5,walking
38,2023-04-27,3523,829.3,139,6.47,cycling
39,2023-04-27,8455,452.2,86,8.92,walking
40,2023-04-27,1487,404.0,103,9.14,gym_workout
41,2023-04-27,5747,845.0,111,9.17,gym_workout
42,2023-04-27,8705,771.3,146,8.74,running
43,2023-04-27,12232,645.28,105,4.7,walking
44,2023-04-27,3281,933.1,132,6.82,cycling
45,2023-04-27,7220,392.8,77,9.27,walking
46,2023-04-27,868,650.0,128,6.99,swimming
47,2023-04-27,14530,1203.8,149,7.19,running
48,2023-04-27,2904,930.4,137,5.0,cycling
49,2023-04-27,16398,1588.9,146,5.96,hiking
50,2023-04-27,17454,1251.24,127,6.38,running
51,2023-04-27,14123,1130.38,122,8.17,running
52,2023-04-27,17132,1324.92,156,4.86,running
53,2023-04-27,16379,1733.95,121,5.01,hiking
54,2023-04-27,1163,342.0,128,6.56,gym_workout
55,2023-04-27,11312,745.48,84,7.45,walking
56,2023-04-27,2847,692.7,139,4.53,cycling
57,2023-04-27,95,271.0,85,9.98,yoga
58,2023-04-27,4343,1030.3,118,5.5,cycling
59,2023-04-27,9342,1030.52,133,8.06,running
60,2023-04-27,17775,1459.75,141,4.11,hiking
61,2023-04-27,9421,604.84,79,5.93,walking
62,2023-04-27,843,687.0,157,4.15,swimming
63,2023-04-27,13794,731.76,98,9.07,walking
64,2023-04-27,13287,1252.22,124,9.43,running
65,2023-04-27,313,232.0,74,6.89,yoga
66,2023-04-27,1103,458.0,126,4.66,gym_workout
67,2023-04-27,267,352.0,114,7.09,swimming
68,2023-04-27,1215,802.5,149,8.26,cycling
69,2023-04-27,3091,756.1,131,7.73,cycling
70,2023-04-27,1552,550.0,115,8.2,gym_workout
71,2023-04-27,12511,1075.66,163,4.98,running
72,2023-04-27,2478,827.0,120,5.15,gym_workout
73,2023-04-27,18473,1314.38,150,5.2,running
74,2023-04-27,2454,695.4,105,6.06,cycling
75,2023-04-27,9558,604.32,76,4.77,walking
76,2023-04-27,3402,538.0,153,5.01,gym_workout
77,2023-04-27,1335,430.0,142,4.22,gym_workout
78,2023-04-27,7476,457.04,104,4.39,walking
79,2023-04-27,17113,1478.78,126,7.35,running
80,2023-04-27,4564,783.0,152,7.35,gym_workout
81,2023-04-27,10635,944.1,137,9.51,running
82,2023-04-27,2851,873.1,138,9.53,cycling
83,2023-04-27,3554,382.0,113,5.27,gym_workout
84,2023-04-27,2670,820.0,140,6.11,cycling
85,2023-04-27,4732,460.0,104,5.06,gym_workout
86,2023-04-27,4949,1091.9,137,8.89,cycling
87,2023-04-27,7190,1145.5,118,8.6,hiking
88,2023-04-27,889,431.9,110,6.75,cycling
89,2023-04-27,8974,1008.44,126,9.7,running
90,2023-04-27,4444,465.76,81,8.24,walking
91,2023-04-27,904,459.0,144,7.34,swimming
92,2023-04-27,7628,545.12,85,6.96,walking
93,2023-04-27,690,676.0,109,7.43,cycling
94,2023-04-27,4789,459.56,75,9.89,walking
95,2023-04-27,1445,685.5,128,5.12,cycling
96,2023-04-27,22755,1987.75,117,6.53,hiking
97,2023-04-27,423,277.0,96,5.77,yoga
98,2023-04-27,464,136.0,79,7.71,yoga
99,2023-04-27,3680,754.0,144,4.11,cycling
100,2023-04-27,646,614.0,124,5.5,swimming
101,2023-04-27,8343,546.72,78,7.03,walking
102,2023-04-27,17173,1511.65,112,6.18,hiking
103,2023-04-27,1000,548.0,157,9.16,gym_workout
104,2023-04-27,3994,729.4,105,5.02,cycling
105,2023-04-27,3621,431.0,123,8.07,gym_workout
106,2023-04-27,901,436.0,117,4.17,swimming
107,2023-04-27,14034,1226.7,137,7.97,hiking
108,2023-04-27,13681,1335.05,127,9.69,hiking
109,2023-04-27,3513,859.0,146,9.67,gym_workout
110,2023-04-27,5456,357.24,88,7.51,walking
111,2023-04-27,784,350.0,141,6.06,swimming
112,2023-04-27,24812,2110.6,151,5.8,hiking
113,2023-04-27,16321,1285.26,122,9.55,running
114,2023-04-27,188,534.0,120,8.82,swimming
115,2023-04-27,290,251.0,95,9.73,yoga
116,2023-04-27,10700,677.0,94,5.21,walking
117,2023-04-27,16388,1221.28,158,5.03,running
118,2023-04-27,282,767.0,117,5.28,swimming
119,2023-04-27,19151,1778.55,140,4.02,hiking
120,2023-04-27,232,179.0,80,5.31,yoga
121,2023-04-27,7981,1132.05,145,9.71,hiking
122,2023-04-27,1960,575.0,158,4.59,gym_workout
123,2023-04-27,2836,744.6,123,4.57,cycling
124,2023-04-27,2028,458.0,129,6.8,gym_workout
125,2023-04-27,2055,899.5,136,9.61,cycling
126,2023-04-27,11336,682.44,77,9.86,walking
127,2023-04-27,15181,1358.05,110,8.16,hiking
128,2023-04-27,8356,777.36,154,4.3,running
129,2023-04-27,4686,354.0,137,7.15,gym_workout
130,2023-04-27,17881,1496.86,151,6.73,running
131,2023-04-27,21985,1913.25,131,6.13,hiking
132,2023-04-27,4856,377.24,93,9.62,walking
133,2023-04-27,3249,797.9,105,7.03,cycling
134,2023-04-27,10137,1080.22,123,6.24,running
135,2023-04-27,4898,836.0,127,4.6,gym_workout
136,2023-04-27,14422,759.88,89,4.42,walking
137,2023-04-27,5864,620.0,128,4.06,gym_workout
138,2023-04-27,88,172.0,71,5.87,yoga
139,2023-04-27,13261,1417.05,146,7.79,hiking
140,2023-04-27,9642,566.68,106,6.53,walking
141,2023-04-27,873,340.0,131,8.22,swimming
142,2023-04-27,268,101.0,72,5.28,yoga
143,2023-04-27,22818,2039.9,120,4.91,hiking
144,2023-04-27,15015,1536.75,117,9.7,hiking
145,2023-04-27,4036,536.0,152,9.73,gym_workout
146,2023-04-27,2152,635.2,102,8.53,cycling
147,2023-04-27,531,470.0,110,4.69,swimming
148,2023-04-27,579,631.9,126,6.63,cycling
149,2023-04-27,620,403.0,124,7.43,swimming
150,2023-04-27,5670,794.0,116,8.02,gym_workout
151,2023-04-27,63,273.0,66,7.94,yoga
152,2023-04-27,11045,1060.7,153,9.0,running
153,2023-04-27,13715,659.6,104,5.78,walking
154,2023-04-27,8192,591.68,109,4.44,walking
155,2023-04-27,3949,746.9,112,7.88,cycling
156,2023-04-27,9182,502.28,104,7.56,walking
157,2023-04-27,921,576.1,126,4.07,cycling
158,2023-04-27,13346,1216.76,137,5.84,running
159,2023-04-27,4921,1028.1,103,4.59,cycling
160,2023-04-27,1614,519.4,147,9.81,cycling
161,2023-04-27,9716,593.64,101,8.86,walking
162,2023-04-27,4158,766.8,125,10.0,cycling
163,2023-04-27,1442,809.0,116,7.49,gym_workout
164,2023-04-27,16277,1491.85,120,9.21,hiking
165,2023-04-27,2748,862.8,128,4.15,cycling
166,2023-04-27,1059,701.0,132,7.05,gym_workout
167,2023-04-27,3760,397.0,135,5.16,gym_workout
168,2023-04-27,7864,899.84,128,7.32,running
169,2023-04-27,11381,1004.05,117,9.96,hiking
170,2023-04-27,1740,809.0,140,7.5,gym_workout
171,2023-04-27,21340,1996.0,155,5.78,hiking
172,2023-04-27,3452,763.0,115,7.1,gym_workout
173,2023-04-27,220,123.0,60,4.43,yoga
174,2023-04-27,7570,721.2,136,8.04,running
175,2023-04-27,3039,986.9,125,5.23,cycling
176,2023-04-27,2653,870.3,118,5.65,cycling
177,2023-04-27,1140,520.0,149,4.61,cycling
178,2023-04-27,20544,1740.2,118,5.44,hiking
179,2023-04-27,164,653.0,159,7.34,swimming
180,2023-04-27,14821,764.84,75,8.0,walking
181,2023-04-27,11864,1106.84,133,5.82,running
182,2023-04-27,94,242.0,61,7.62,yoga
183,2023-04-27,3994,292.76,70,9.77,walking
184,2023-04-27,2175,779.0,117,9.34,gym_workout
185,2023-04-27,3469,906.9,105,8.6,cycling
186,2023-04-27,3948,696.0,159,5.09,gym_workout
187,2023-04-27,1407,859.0,145,7.2,gym_workout
188,2023-04-27,313,582.0,110,5.12,swimming
189,2023-04-27,4285,752.5,126,4.98,cycling
190,2023-04-27,480,193.0,97,5.87,yoga
191,2023-04-27,145,799.0,132,9.99,swimming
192,2023-04-27,4894,829.4,121,7.18,cycling
193,2023-04-27,18450,1439.0,164,4.01,running
