user_id,date,steps,calories_burned,heart_rate_avg,sleep_hours,activity_type
1,2023-08-13,7148,847.88,142,9.97,running
2,2023-08-13,979,432.0,149,7.66,swimming
3,2023-08-13,4295,703.0,110,9.02,gym_workout
4,2023-08-13,501,395.0,132,7.18,swimming
5,2023-08-13,268,133.0,86,4.1,yoga
6,2023-08-13,5195,455.8,96,5.17,walking
7,2023-08-13,12289,784.56,73,4.97,walking
8,2023-08-13,24200,2046.0,154,5.36,hiking
9,2023-08-13,5558,468.32,105,5.2,walking
10,2023-08-13,5076,415.0,127,8.94,gym_workout
11,2023-08-13,155,519.0,115,4.35,swimming
12,2023-08-13,17198,1382.9,139,4.97,hiking
13,2023-08-13,539,661.0,112,6.6,swimming
14,2023-08-13,4855,1007.5,117,5.13,cycling
15,2023-08-13,19612,1579.72,122,7.62,running
16,2023-08-13,17803,1715.15,114,5.34,hiking
17,2023-08-13,346,136.0,85,9.58,yoga
18,2023-08-13,6038,707.28,162,5.73,running
19,2023-08-13,610,567.0,123,6.26,swimming
20,2023-08-13,12425,627.0,90,5.01,walking
21,2023-08-13,15660,1297.0,113,9.06,hiking
22,2023-08-13,5866,592.96,159,5.03,running
23,2023-08-13,9867,987.02,134,9.61,running
24,2023-08-13,1380,659.0,100,9.88,cycling
25,2023-08-13,9831,499.24,75,7.46,walking
26,2023-08-13,7342,524.68,86,8.58,walking
27,2023-08-13,22874,1816.7,136,7.61,hiking
28,2023-08-13,5452,582.12,167,6.21,running
29,2023-08-13,4252,759.2,140,5.6,cycling
30,2023-08-13,5621,409.84,74,7.55,walking
31,2023-08-13,771,678.1,121,8.38,cycling
32,2023-08-13,875,485.0,144,6.18,swimming
33,2023-08-13,2393,607.3,114,9.36,cycling
34,2023-08-13,7022,776.1,137,5.8,hiking
35,2023-08-13,4277,434.0,151,8.62,gym_workout
36,2023-08-13,445,707.0,114,5.99,swimming
37,2023-08-13,659,439.9,103,7.82,cycling
38,2023-08-13,11200,968.0,141,6.31,running
39,2023-08-13,283,192.0,67,9.25,yoga
40,2023-08-13,791,350.0,153,9.24,swimming
41,2023-08-13,13828,782.12,75,4.36,walking
42,2023-08-13,3995,348.0,121,9.34,gym_workout
43,2023-08-13,2535,703.0,133,4.03,gym_workout
44,2023-08-13,649,526.0,143,9.01,swimming
45,2023-08-13,2150,882.0,148,7.77,cycling
46,2023-08-13,2724,385.0,117,8.0,gym_workout
47,2023-08-13,729,568.0,148,4.52,swimming
48,2023-08-13,4017,860.7,111,9.47,cycling
49,2023-08-13,465,148.0,92,4.38,yoga
50,2023-08-13,2400,733.0,151,4.0,gym_workout
51,2023-08-13,5156,365.0,144,6.5,gym_workout
52,2023-08-13,4979,651.0,138,8.22,gym_workout
53,2023-08-13,4882,455.28,102,9.24,walking
54,2023-08-13,19787,1983.35,138,9.98,hiking
55,2023-08-13,473,103.0,68,7.72,yoga
56,2023-08-13,3145,763.5,103,5.16,cycling
57,2023-08-13,5198,412.92,92,4.59,walking
58,2023-08-13,6401,611.06,159,8.86,running
59,2023-08-13,5883,436.0,158,6.42,gym_workout
60,2023-08-13,353,280.0,80,7.44,yoga
61,2023-08-13,4811,770.0,115,8.68,gym_workout
62,2023-08-13,15131,1197.86,147,7.59,running
63,2023-08-13,2836,970.6,127,8.19,cycling
64,2023-08-13,1823,572.3,126,8.37,cycling
65,2023-08-13,2802,464.0,109,5.19,gym_workout
66,2023-08-13,9204,628.16,78,9.08,walking
67,2023-08-13,2504,928.4,126,5.77,cycling
68,2023-08-13,7164,1311.2,130,5.65,hiking
69,2023-08-13,106,400.0,136,5.47,swimming
70,2023-08-13,18805,1365.25,110,4.95,hiking
71,2023-08-13,13069,771.76,93,8.17,walking
72,2023-08-13,15053,1472.65,119,5.89,hiking
73,2023-08-13,5127,316.08,88,7.77,walking
74,2023-08-13,7573,677.38,156,9.3,running
75,2023-08-13,2362,911.2,114,9.98,cycling
76,2023-08-13,2179,601.0,100,6.66,gym_workout
77,2023-08-13,4750,440.0,108,8.0,walking
78,2023-08-13,2436,905.6,113,8.74,cycling
79,2023-08-13,1129,448.9,136,7.1,cycling
80,2023-08-13,10810,582.4,94,8.05,walking
81,2023-08-13,4862,1032.2,120,9.12,cycling
82,2023-08-13,4093,954.3,143,6.02,cycling
83,2023-08-13,5902,522.0,113,8.44,gym_workout
84,2023-08-13,353,277.0,68,7.1,yoga
85,2023-08-13,2147,560.7,126,6.2,cycling
86,2023-08-13,248,171.0,67,8.83,yoga
87,2023-08-13,11496,1274.8,130,9.8,hiking
88,2023-08-13,15501,1759.05,123,5.01,hiking
89,2023-08-13,394,112.0,67,9.5,yoga
90,2023-08-13,5345,733.0,140,4.51,gym_workout
91,2023-08-13,22961,2145.05,122,7.26,hiking
92,2023-08-13,5869,584.14,164,8.1,running
93,2023-08-13,16072,1431.6,123,8.98,hiking
94,2023-08-13,181,680.0,138,8.2,swimming
95,2023-08-13,4984,606.0,115,4.35,gym_workout
96,2023-08-13,388,258.0,79,6.41,yoga
97,2023-08-13,3831,446.0,157,5.61,gym_workout
98,2023-08-13,8998,1263.9,133,7.33,hiking
99,2023-08-13,5428,712.0,109,5.03,gym_workout
100,2023-08-13,4530,609.0,130,5.97,gym_workout
101,2023-08-13,680,691.0,106,7.47,cycling
102,2023-08-13,4803,997.3,101,9.07,cycling
103,2023-08-13,11697,1104.82,139,6.85,running
104,2023-08-13,6066,754.96,131,6.31,running
105,2023-08-13,3601,352.04,83,7.56,walking
106,2023-08-13,861,534.0,123,8.06,swimming
107,2023-08-13,1890,733.0,110,6.75,cycling
108,2023-08-13,389,419.0,133,4.09,swimming
109,2023-08-13,3416,485.0,105,6.63,gym_workout
110,2023-08-13,1815,577.5,134,6.9,cycling
111,2023-08-13,19823,1542.38,145,4.95,running
112,2023-08-13,7916,1132.8,143,7.74,hiking
113,2023-08-13,2431,644.0,148,4.9,gym_workout
114,2023-08-13,9087,1130.35,156,9.49,hiking
115,2023-08-13,170,233.0,85,8.6,yoga
116,2023-08-13,3306,964.6,125,9.46,cycling
117,2023-08-13,7728,733.68,130,6.14,running
118,2023-08-13,2482,869.0,115,8.75,gym_workout
119,2023-08-13,3239,734.0,153,5.83,gym_workout
120,2023-08-13,557,567.0,159,7.23,swimming
121,2023-08-13,16502,1251.12,142,8.52,running
122,2023-08-13,11151,655.04,75,8.25,walking
123,2023-08-13,165,235.0,91,5.02,yoga
124,2023-08-13,3244,675.4,124,6.29,cycling
125,2023-08-13,199,434.0,152,9.26,swimming
126,2023-08-13,132,238.0,77,9.58,yoga
127,2023-08-13,267,619.0,132,8.62,swimming
128,2023-08-13,11572,1071.32,162,8.69,running
129,2023-08-13,353,124.0,84,4.56,yoga
130,2023-08-13,17785,1272.1,132,9.23,running
131,2023-08-13,4204,533.0,158,8.29,gym_workout
132,2023-08-13,13221,1248.26,135,8.9,running
133,2023-08-13,1166,560.0,156,8.17,gym_workout
134,2023-08-13,1465,599.5,142,9.85,cycling
135,2023-08-13,177,268.0,96,7.84,yoga
136,2023-08-13,313,166.0,62,9.34,yoga
137,2023-08-13,679,344.0,122,7.68,swimming
138,2023-08-13,3059,574.0,102,5.41,gym_workout
139,2023-08-13,5155,728.3,134,7.38,running
140,2023-08-13,262,121.0,64,5.77,yoga
141,2023-08-13,8321,1160.05,158,8.17,hiking
142,2023-08-13,415,202.0,76,9.4,yoga
143,2023-08-13,6312,549.48,108,8.63,walking
144,2023-08-13,276,238.0,60,7.69,yoga
145,2023-08-13,447,162.0,74,5.83,yoga
146,2023-08-13,3553,849.3,140,4.71,cycling
147,2023-08-13,8879,485.16,75,4.1,walking
148,2023-08-13,3900,555.0,151,6.69,gym_workout
149,2023-08-13,10008,1172.4,122,5.23,hiking
150,2023-08-13,21658,1521.9,121,8.71,hiking
151,2023-08-13,5999,434.0,123,5.24,gym_workout
152,2023-08-13,16137,1314.22,136,4.26,running
153,2023-08-13,15743,1172.58,169,5.53,running
154,2023-08-13,282,118.0,81,7.26,yoga
155,2023-08-13,18390,1558.5,134,7.84,hiking
156,2023-08-13,1209,469.0,118,7.58,gym_workout
157,2023-08-13,21310,1526.5,129,9.92,hiking
158,2023-08-13,14399,1307.95,152,7.8,hiking
159,2023-08-13,4649,852.0,159,5.4,gym_workout
160,2023-08-13,5301,758.06,137,5.7,running
161,2023-08-13,3920,788.0,106,5.85,cycling
162,2023-08-13,3231,988.1,117,8.81,cycling
163,2023-08-13,4334,444.36,87,8.92,walking
164,2023-08-13,3191,1003.1,131,4.37,cycling
165,2023-08-13,19120,1565.2,124,4.63,running
166,2023-08-13,4583,1131.3,134,7.03,cycling
167,2023-08-13,57,281.0,63,9.62,yoga
168,2023-08-13,545,321.0,111,6.39,swimming
169,2023-08-13,13314,1361.7,117,5.1,hiking
170,2023-08-13,2989,688.9,148,6.26,cycling
171,2023-08-13,3078,308.0,135,7.51,gym_workout
172,2023-08-13,5548,604.0,117,8.82,gym_workout
173,2023-08-13,3902,670.0,105,8.47,gym_workout
174,2023-08-13,13780,1565.0,125,5.76,hiking
175,2023-08-13,24514,2032.7,110,5.62,hiking
176,2023-08-13,326,140.0,92,9.85,yoga
177,2023-08-13,1869,827.0,143,8.05,gym_workout
178,2023-08-13,7792,950.52,150,6.06,running
179,2023-08-13,8054,1239.7,152,5.81,hiking
180,2023-08-13,17763,1500.78,153,4.39,running
181,2023-08-13,461,245.0,94,9.99,yoga
182,2023-08-13,5642,364.68,108,9.15,walking
183,2023-08-13,967,600.0,151,4.9,swimming
184,2023-08-13,1542,702.0,126,7.4,gym_workout
185,2023-08-13,185,114.0,98,4.08,yoga
186,2023-08-13,79,190.0,81,5.98,yoga
187,2023-08-13,738,750.0,121,8.13,swimming
188,2023-08-13,1587,308.0,131,5.95,gym_workout
189,2023-08-13,528,514.0,145,6.82,swimming
190,2023-08-13,6120,809.2,142,7.33,running
191,2023-08-13,12869,756.76,84,9.56,walking
192,2023-08-13,3181,893.1,107,6.4,cycling
193,2023-08-13,9701,976.06,147,8.41,running
194,2023-08-13,4776,488.0,149,9.83,gym_workout
195,2023-08-13,2497,878.7,100,4.8,cycling
196,2023-08-13,11903,686.12,83,4.65,walking
197,2023-08-13,5140,363.6,81,8.03,walking
198,2023-08-13,7249,566.96,89,5.59,walking
199,2023-08-13,2308,821.8,128,8.03,cycling
