user_id,date,steps,calories_burned,heart_rate_avg,sleep_hours,activity_type
1,2023-04-08,195,263.0,84,4.13,yoga
2,2023-04-08,19600,1521.0,154,6.38,running
3,2023-04-08,9385,983.25,145,9.32,hiking
4,2023-04-08,4118,318.72,102,6.81,walking
5,2023-04-08,4383,536.0,108,7.29,gym_workout
6,2023-04-08,9767,589.68,98,7.04,walking
7,2023-04-08,4827,402.0,121,4.47,gym_workout
8,2023-04-08,13911,1135.66,120,6.21,running
9,2023-04-08,448,174.0,79,5.31,yoga
10,2023-04-08,18205,1518.3,168,7.86,running
11,2023-04-08,938,376.0,142,4.25,swimming
12,2023-04-08,14794,1297.64,123,9.93,running
13,2023-04-08,7349,566.96,108,5.71,walking
14,2023-04-08,13205,1102.25,138,6.93,hiking
15,2023-04-08,100,148.0,84,7.3,yoga
16,2023-04-08,771,744.0,156,4.72,swimming
17,2023-04-08,1722,775.2,139,8.15,cycling
18,2023-04-08,419,138.0,65,8.42,yoga
19,2023-04-08,4554,406.16,91,6.94,walking
20,2023-04-08,241,753.0,159,9.63,swimming
21,2023-04-08,4270,348.8,94,8.21,walking
22,2023-04-08,2759,748.0,132,8.02,gym_workout
23,2023-04-08,273,131.0,67,6.22,yoga
24,2023-04-08,3178,622.8,116,5.06,cycling
25,2023-04-08,11318,1544.9,143,5.38,hiking
26,2023-04-08,621,798.0,136,5.98,swimming
27,2023-04-08,2679,859.9,113,5.57,cycling
28,2023-04-08,9040,587.6,86,6.11,walking
29,2023-04-08,62,279.0,93,7.91,yoga
30,2023-04-08,7965,561.6,106,7.15,walking
31,2023-04-08,17541,1537.46,166,7.08,running
32,2023-04-08,17614,1415.7,145,6.86,hiking
33,2023-04-08,382,709.0,116,7.16,swimming
34,2023-04-08,11786,725.44,86,7.73,walking
35,2023-04-08,8083,575.32,100,8.34,walking
36,2023-04-08,13698,660.92,91,9.67,walking
37,2023-04-08,625,791.0,134,7.45,swimming
38,2023-04-08,934,434.0,136,8.85,swimming
39,2023-04-08,268,419.0,122,6.38,swimming
40,2023-04-08,5535,818.1,143,5.2,running
41,2023-04-08,7985,461.4,109,4.28,walking
42,2023-04-08,323,122.0,61,7.5,yoga
43,2023-04-08,14611,1511.55,144,4.3,hiking
44,2023-04-08,514,532.0,117,9.97,swimming
45,2023-04-08,14889,1427.45,110,4.44,hiking
46,2023-04-08,14100,1090.0,124,4.19,running
47,2023-04-08,2971,754.0,107,8.23,gym_workout
48,2023-04-08,13256,1184.8,152,6.06,hiking
49,2023-04-08,10908,674.32,109,6.22,walking
50,2023-04-08,22180,1858.0,135,8.78,hiking
51,2023-04-08,5494,362.0,103,9.48,gym_workout
52,2023-04-08,2031,773.0,138,8.37,gym_workout
53,2023-04-08,9807,960.42,123,6.0,running
54,2023-04-08,323,146.0,73,7.42,yoga
55,2023-04-08,11570,1174.2,137,6.86,running
56,2023-04-08,10123,990.38,149,7.07,running
57,2023-04-08,12034,741.36,88,5.78,walking
58,2023-04-08,1150,388.0,135,5.88,gym_workout
59,2023-04-08,11562,1317.1,133,5.64,hiking
60,2023-04-08,9063,988.15,132,6.58,hiking
61,2023-04-08,3198,640.0,130,4.7,gym_workout
62,2023-04-08,5488,753.0,133,8.42,gym_workout
63,2023-04-08,11607,989.42,165,9.17,running
64,2023-04-08,858,433.0,129,8.0,swimming
65,2023-04-08,317,678.0,138,9.8,swimming
66,2023-04-08,5523,895.0,151,5.91,gym_workout
67,2023-04-08,17469,1500.14,127,7.16,running
68,2023-04-08,535,551.0,149,8.64,swimming
69,2023-04-08,13304,754.16,90,8.75,walking
70,2023-04-08,20795,1618.75,123,8.75,hiking
71,2023-04-08,9337,503.48,92,8.35,walking
72,2023-04-08,153,129.0,83,7.55,yoga
73,2023-04-08,943,736.0,140,4.79,swimming
74,2023-04-08,328,281.0,67,9.65,yoga
75,2023-04-08,19581,1627.86,159,4.75,running
76,2023-04-08,4800,1059.0,100,9.32,cycling
77,2023-04-08,13311,1630.55,111,5.72,hiking
78,2023-04-08,706,405.0,113,9.57,swimming
79,2023-04-08,7053,647.18,122,4.82,running
80,2023-04-08,5474,562.0,102,9.58,gym_workout
81,2023-04-08,6616,835.96,134,8.19,running
82,2023-04-08,18460,1490.6,127,7.4,running
83,2023-04-08,11682,1214.1,156,5.76,hiking
84,2023-04-08,4910,328.0,139,9.22,gym_workout
85,2023-04-08,4764,418.0,121,9.57,gym_workout
86,2023-04-08,24342,1890.1,141,6.81,hiking
87,2023-04-08,3130,627.0,104,6.99,cycling
88,2023-04-08,889,347.0,119,9.39,swimming
89,2023-04-08,3271,762.1,118,9.82,cycling
90,2023-04-08,3480,391.2,102,9.32,walking
91,2023-04-08,14310,1363.5,145,4.15,hiking
92,2023-04-08,459,147.0,96,6.76,yoga
93,2023-04-08,793,572.0,114,7.67,swimming
94,2023-04-08,4796,1029.6,135,8.57,cycling
95,2023-04-08,17709,1473.45,117,7.87,hiking
96,2023-04-08,5103,421.0,145,9.26,gym_workout
97,2023-04-08,4952,1036.2,106,4.54,cycling
98,2023-04-08,6606,882.36,124,4.2,running
99,2023-04-08,294,157.0,95,6.61,yoga
