user_id,date,steps,calories_burned,heart_rate_avg,sleep_hours,activity_type
1,2023-06-23,22575,1927.75,143,4.75,hiking
2,2023-06-23,11090,620.6,91,8.46,walking
3,2023-06-23,229,420.0,116,4.4,swimming
4,2023-06-23,814,636.0,137,6.77,swimming
5,2023-06-23,552,693.2,135,9.84,cycling
6,2023-06-23,9940,636.6,73,7.12,walking
7,2023-06-23,1714,525.4,139,9.25,cycling
8,2023-06-23,10252,551.08,72,9.62,walking
9,2023-06-23,747,325.0,127,5.1,swimming
10,2023-06-23,260,138.0,69,9.7,yoga
11,2023-06-23,14181,1177.86,130,9.43,running
12,2023-06-23,8377,740.62,129,7.17,running
13,2023-06-23,14349,1614.45,110,7.59,hiking
14,2023-06-23,414,367.0,131,7.2,swimming
15,2023-06-23,729,626.0,140,5.2,swimming
16,2023-06-23,17395,1443.7,139,8.47,running
17,2023-06-23,4893,1097.3,132,7.8,cycling
18,2023-06-23,1306,308.0,117,5.53,gym_workout
19,2023-06-23,10167,1002.02,142,7.18,running
20,2023-06-23,187,291.0,67,8.61,yoga
21,2023-06-23,3920,858.0,123,4.66,gym_workout
22,2023-06-23,12954,769.16,104,6.08,walking
23,2023-06-23,933,498.0,156,9.31,swimming
24,2023-06-23,200,116.0,78,4.69,yoga
25,2023-06-23,11129,557.16,75,8.45,walking
26,2023-06-23,860,756.0,128,9.01,swimming
27,2023-06-23,17824,1758.2,149,5.72,hiking
28,2023-06-23,4131,763.0,126,7.47,gym_workout
29,2023-06-23,334,297.0,80,7.64,yoga
30,2023-06-23,13958,1259.48,139,4.08,running
31,2023-06-23,302,104.0,87,7.55,yoga
32,2023-06-23,258,791.0,123,6.26,swimming
33,2023-06-23,10395,711.8,76,4.55,walking
34,2023-06-23,5159,325.0,110,5.5,gym_workout
35,2023-06-23,20347,1462.35,122,9.48,hiking
36,2023-06-23,3570,679.0,140,6.85,cycling
37,2023-06-23,266,383.0,153,5.43,swimming
38,2023-06-23,407,187.0,93,4.5,yoga
39,2023-06-23,936,641.0,120,4.82,swimming
40,2023-06-23,4694,938.4,146,4.16,cycling
41,2023-06-23,9161,645.44,102,8.79,walking
42,2023-06-23,11382,1394.1,126,8.8,hiking
43,2023-06-23,15570,1400.2,123,8.51,running
44,2023-06-23,6932,411.28,109,4.33,walking
45,2023-06-23,776,521.0,128,6.47,swimming
46,2023-06-23,972,529.0,122,8.41,swimming
47,2023-06-23,491,171.0,79,4.53,yoga
48,2023-06-23,2926,612.6,127,7.23,cycling
49,2023-06-23,661,754.0,117,4.86,swimming
50,2023-06-23,141,153.0,92,7.31,yoga
51,2023-06-23,2869,654.0,131,8.65,gym_workout
52,2023-06-23,3630,297.2,98,4.06,walking
53,2023-06-23,393,244.0,95,6.75,yoga
54,2023-06-23,736,599.0,136,9.12,swimming
55,2023-06-23,74,209.0,65,8.82,yoga
56,2023-06-23,172,159.0,84,9.26,yoga
57,2023-06-23,2449,717.9,143,4.98,cycling
58,2023-06-23,3573,638.0,147,4.59,gym_workout
59,2023-06-23,2619,306.0,130,7.93,gym_workout
60,2023-06-23,3579,841.0,107,5.54,gym_workout
61,2023-06-23,180,170.0,62,7.49,yoga
62,2023-06-23,4639,700.0,103,9.96,gym_workout
63,2023-06-23,12272,598.88,83,9.22,walking
64,2023-06-23,15367,1364.02,130,6.17,running
65,2023-06-23,13086,1617.3,155,8.46,hiking
66,2023-06-23,12263,966.78,124,8.38,running
67,2023-06-23,10832,726.28,107,5.12,walking
68,2023-06-23,337,299.0,98,4.38,yoga
69,2023-06-23,167,479.0,147,8.12,swimming
70,2023-06-23,189,625.0,155,5.13,swimming
71,2023-06-23,699,426.9,123,5.42,cycling
72,2023-06-23,665,540.0,129,5.75,swimming
73,2023-06-23,545,595.0,146,7.37,swimming
74,2023-06-23,249,235.0,89,7.73,yoga
75,2023-06-23,5475,373.0,153,8.41,gym_workout
76,2023-06-23,10622,1036.1,120,9.13,hiking
77,2023-06-23,4876,885.6,117,5.55,cycling
78,2023-06-23,3138,281.52,73,8.51,walking
79,2023-06-23,1587,620.0,144,9.58,gym_workout
80,2023-06-23,9081,867.86,144,8.96,running
81,2023-06-23,218,178.0,82,7.5,yoga
82,2023-06-23,3831,933.1,116,8.6,cycling
83,2023-06-23,3271,320.0,120,4.14,gym_workout
84,2023-06-23,5756,710.0,145,4.37,gym_workout
85,2023-06-23,6202,409.08,109,5.03,walking
86,2023-06-23,487,296.0,71,4.62,yoga
87,2023-06-23,502,730.2,115,7.47,cycling
88,2023-06-23,13871,1228.26,169,8.55,running
89,2023-06-23,722,544.0,154,7.45,swimming
90,2023-06-23,530,542.0,139,9.63,swimming
91,2023-06-23,1272,852.0,149,7.6,gym_workout
92,2023-06-23,139,258.0,98,8.13,yoga
93,2023-06-23,5041,666.0,102,9.82,gym_workout
94,2023-06-23,3874,376.96,89,8.38,walking
95,2023-06-23,422,264.0,94,6.26,yoga
96,2023-06-23,713,745.0,128,9.75,swimming
97,2023-06-23,1397,664.0,145,4.28,gym_workout
98,2023-06-23,13835,1427.75,133,7.19,hiking
99,2023-06-23,12419,1078.14,167,8.17,running
100,2023-06-23,2423,315.0,129,9.18,gym_workout
101,2023-06-23,1286,749.0,154,8.31,gym_workout
102,2023-06-23,2713,406.0,141,9.62,gym_workout
103,2023-06-23,2492,780.0,123,4.53,gym_workout
104,2023-06-23,887,593.0,112,6.64,swimming
105,2023-06-23,14257,1343.85,122,7.63,hiking
106,2023-06-23,447,693.0,140,8.32,swimming
107,2023-06-23,4390,871.0,128,8.42,cycling
108,2023-06-23,19665,1752.25,118,5.49,hiking
109,2023-06-23,67,191.0,68,8.3,yoga
110,2023-06-23,14868,1233.08,123,7.85,running
111,2023-06-23,16080,1797.0,144,5.59,hiking
112,2023-06-23,22774,2137.7,128,5.05,hiking
113,2023-06-23,691,498.1,112,4.69,cycling
114,2023-06-23,3949,258.96,100,4.51,walking
115,2023-06-23,12531,1121.86,121,9.36,running
116,2023-06-23,764,696.0,111,8.47,swimming
117,2023-06-23,11532,1035.92,122,6.31,running
118,2023-06-23,1436,669.6,104,5.82,cycling
119,2023-06-23,1956,672.6,115,6.73,cycling
120,2023-06-23,11397,585.88,82,8.3,walking
121,2023-06-23,6966,841.96,125,6.5,running
122,2023-06-23,14320,1342.0,140,6.73,hiking
123,2023-06-23,11525,1065.5,154,6.67,running
124,2023-06-23,776,682.6,128,9.73,cycling
125,2023-06-23,150,337.0,137,7.89,swimming
126,2023-06-23,11879,735.16,104,6.9,walking
127,2023-06-23,666,723.0,112,7.71,swimming
128,2023-06-23,3198,502.0,136,8.59,gym_workout
