user_id,date,steps,calories_burned,heart_rate_avg,sleep_hours,activity_type
1,2023-06-30,13977,1094.62,134,6.94,running
2,2023-06-30,18086,1305.3,128,5.68,hiking
3,2023-06-30,261,103.0,87,9.64,yoga
4,2023-06-30,1769,785.9,147,7.39,cycling
5,2023-06-30,2534,736.4,114,4.66,cycling
6,2023-06-30,9828,999.68,164,7.9,running
7,2023-06-30,2586,534.0,158,6.9,gym_workout
8,2023-06-30,184,106.0,83,8.41,yoga
9,2023-06-30,4967,622.0,133,7.86,gym_workout
10,2023-06-30,433,202.0,72,6.5,yoga
11,2023-06-30,251,330.0,130,8.68,swimming
12,2023-06-30,6923,679.38,154,8.25,running
13,2023-06-30,5569,777.0,152,4.42,gym_workout
14,2023-06-30,4934,692.0,111,6.39,gym_workout
15,2023-06-30,8133,539.32,99,5.89,walking
16,2023-06-30,2946,639.6,140,7.46,cycling
17,2023-06-30,13500,1086.0,127,8.07,running
18,2023-06-30,1466,782.6,138,9.79,cycling
19,2023-06-30,3672,932.2,138,8.65,cycling
20,2023-06-30,695,605.5,115,9.01,cycling
21,2023-06-30,468,724.0,120,6.01,swimming
22,2023-06-30,14744,1263.64,125,6.7,running
23,2023-06-30,12327,745.08,77,9.32,walking
24,2023-06-30,804,659.4,133,4.72,cycling
25,2023-06-30,12975,659.0,101,9.45,walking
26,2023-06-30,13159,1007.54,131,5.86,running
27,2023-06-30,1358,727.8,117,9.06,cycling
28,2023-06-30,9442,911.52,169,4.36,running
29,2023-06-30,7419,671.14,142,8.88,running
30,2023-06-30,15614,1778.7,133,8.33,hiking
31,2023-06-30,12246,604.84,98,9.02,walking
32,2023-06-30,4190,415.0,116,9.22,gym_workout
33,2023-06-30,3710,937.0,112,5.69,cycling
34,2023-06-30,1576,499.0,153,8.47,gym_workout
35,2023-06-30,10541,1511.05,141,6.73,hiking
36,2023-06-30,452,180.0,80,5.8,yoga
37,2023-06-30,415,239.0,86,4.19,yoga
38,2023-06-30,18575,1484.5,126,5.86,running
39,2023-06-30,777,441.0,155,6.06,swimming
40,2023-06-30,12237,1127.22,142,8.62,running
41,2023-06-30,11431,960.86,131,7.7,running
42,2023-06-30,592,397.0,155,9.92,swimming
43,2023-06-30,17964,1461.84,120,7.16,running
44,2023-06-30,161,155.0,94,5.71,yoga
45,2023-06-30,6112,811.72,132,7.49,running
46,2023-06-30,57,121.0,75,8.63,yoga
47,2023-06-30,408,460.0,130,8.85,swimming
48,2023-06-30,918,315.0,153,5.03,swimming
49,2023-06-30,14605,1280.3,161,8.46,running
50,2023-06-30,251,180.0,96,7.48,yoga
51,2023-06-30,2082,679.0,138,7.71,gym_workout
52,2023-06-30,122,119.0,94,7.32,yoga
53,2023-06-30,1917,838.7,145,4.78,cycling
54,2023-06-30,2673,627.0,154,7.54,gym_workout
55,2023-06-30,3208,638.8,141,9.0,cycling
56,2023-06-30,4540,859.0,140,6.41,cycling
57,2023-06-30,6716,813.96,155,4.08,running
58,2023-06-30,254,159.0,89,7.66,yoga
59,2023-06-30,11089,936.34,153,6.94,running
60,2023-06-30,16474,1226.44,148,5.77,running
61,2023-06-30,10995,977.7,138,5.81,running
62,2023-06-30,16926,1711.3,156,7.74,hiking
63,2023-06-30,15525,1609.25,134,9.9,hiking
64,2023-06-30,140,456.0,153,4.13,swimming
65,2023-06-30,10041,652.64,86,5.17,walking
66,2023-06-30,886,654.0,110,5.93,swimming
67,2023-06-30,5883,407.0,142,7.01,gym_workout
68,2023-06-30,22897,1666.85,154,4.01,hiking
69,2023-06-30,3224,241.96,85,7.45,walking
70,2023-06-30,23740,1779.0,119,9.13,hiking
71,2023-06-30,373,172.0,76,5.42,yoga
72,2023-06-30,2234,537.4,105,6.4,cycling
73,2023-06-30,126,229.0,70,5.03,yoga
74,2023-06-30,640,627.0,119,9.78,swimming
75,2023-06-30,182,105.0,82,8.87,yoga
76,2023-06-30,66,245.0,78,6.75,yoga
77,2023-06-30,16537,1606.85,119,6.52,hiking
78,2023-06-30,4442,373.68,84,4.72,walking
79,2023-06-30,9202,1340.1,115,7.8,hiking
80,2023-06-30,198,172.0,85,7.24,yoga
81,2023-06-30,822,791.0,110,6.23,swimming
82,2023-06-30,11936,758.44,72,7.38,walking
83,2023-06-30,7570,1098.5,143,7.01,hiking
84,2023-06-30,14098,1574.9,157,4.1,hiking
85,2023-06-30,2701,607.1,101,9.28,cycling
86,2023-06-30,12472,1094.32,133,9.26,running
87,2023-06-30,10675,587.0,79,8.11,walking
88,2023-06-30,209,224.0,74,4.78,yoga
89,2023-06-30,758,702.0,126,4.14,swimming
90,2023-06-30,12269,669.76,97,6.77,walking
91,2023-06-30,186,281.0,95,8.23,yoga
92,2023-06-30,621,533.0,141,5.77,swimming
93,2023-06-30,190,215.0,83,8.03,yoga
94,2023-06-30,4161,425.0,123,6.71,gym_workout
95,2023-06-30,3221,415.84,92,5.5,walking
96,2023-06-30,154,510.0,143,5.84,swimming
97,2023-06-30,135,163.0,60,9.05,yoga
98,2023-06-30,18508,1474.48,136,4.88,running
99,2023-06-30,1378,644.8,136,6.75,cycling
100,2023-06-30,14353,1255.18,120,8.78,running
101,2023-06-30,15098,1400.88,146,4.28,running
102,2023-06-30,150,236.0,68,8.95,yoga
103,2023-06-30,167,480.0,146,9.67,swimming
104,2023-06-30,15872,1734.6,151,9.6,hiking
105,2023-06-30,13264,1277.2,124,6.93,hiking
106,2023-06-30,9021,1272.05,116,8.26,hiking
107,2023-06-30,4233,687.0,139,6.3,gym_workout
108,2023-06-30,2835,938.5,132,5.99,cycling
109,2023-06-30,2998,758.8,117,8.35,cycling
110,2023-06-30,10450,566.0,103,4.11,walking
111,2023-06-30,7875,1095.75,119,7.43,hiking
112,2023-06-30,4795,556.0,108,9.42,gym_workout
113,2023-06-30,11578,652.12,72,6.39,walking
114,2023-06-30,141,102.0,68,8.03,yoga
115,2023-06-30,8475,827.5,134,8.21,running
116,2023-06-30,1842,749.0,140,4.5,gym_workout
117,2023-06-30,10095,994.75,113,4.03,hiking
118,2023-06-30,2662,585.2,117,4.95,cycling
119,2023-06-30,9974,1362.7,112,8.05,hiking
120,2023-06-30,3171,735.1,130,8.14,cycling
121,2023-06-30,19460,1710.0,113,4.66,hiking
122,2023-06-30,1991,862.1,146,8.64,cycling
123,2023-06-30,245,675.0,116,4.6,swimming
124,2023-06-30,22921,1697.05,145,6.86,hiking
125,2023-06-30,19905,1601.25,148,5.69,hiking
126,2023-06-30,326,518.0,135,5.34,swimming
127,2023-06-30,10447,1474.35,125,7.92,hiking
128,2023-06-30,22409,1550.45,146,4.72,hiking
129,2023-06-30,5204,648.0,112,9.51,gym_workout
130,2023-06-30,516,771.0,129,7.47,swimming
131,2023-06-30,15388,1259.28,158,5.77,running
132,2023-06-30,402,417.0,133,4.87,swimming
133,2023-06-30,386,175.0,75,5.91,yoga
134,2023-06-30,11525,957.5,147,9.91,running
135,2023-06-30,256,679.0,123,9.11,swimming
136,2023-06-30,12033,1209.98,164,8.79,running
137,2023-06-30,685,583.0,145,4.37,swimming
138,2023-06-30,379,366.0,119,7.32,swimming
139,2023-06-30,491,101.0,93,5.52,yoga
140,2023-06-30,18146,1314.3,119,6.99,hiking
141,2023-06-30,4124,1099.4,127,4.6,cycling
142,2023-06-30,1592,488.0,122,7.02,gym_workout
143,2023-06-30,14336,1248.16,140,8.49,running
144,2023-06-30,721,435.0,127,8.4,swimming
145,2023-06-30,2399,517.0,129,9.83,gym_workout
146,2023-06-30,860,472.0,113,6.99,swimming
147,2023-06-30,382,146.0,84,9.77,yoga
148,2023-06-30,9494,790.64,147,4.53,running
149,2023-06-30,6030,355.2,95,7.34,walking
150,2023-06-30,17525,1646.25,146,6.97,hiking
151,2023-06-30,1845,873.5,108,6.86,cycling
152,2023-06-30,313,472.0,154,6.84,swimming
153,2023-06-30,17028,1366.68,137,9.88,running
154,2023-06-30,1177,572.7,142,7.5,cycling
155,2023-06-30,4298,1075.8,132,5.99,cycling
156,2023-06-30,8220,1267.0,156,6.04,hiking
157,2023-06-30,10474,1004.44,167,9.19,running
158,2023-06-30,473,451.0,141,9.62,swimming
159,2023-06-30,3310,287.4,84,4.14,walking
160,2023-06-30,7989,582.56,88,4.1,walking
161,2023-06-30,202,175.0,88,4.68,yoga
162,2023-06-30,306,121.0,76,4.89,yoga
163,2023-06-30,7619,528.76,95,10.0,walking
164,2023-06-30,21794,1538.7,136,9.86,hiking
165,2023-06-30,4348,673.0,105,6.04,gym_workout
166,2023-06-30,1142,600.2,112,8.53,cycling
167,2023-06-30,12719,1469.95,121,7.72,hiking
168,2023-06-30,8143,861.58,145,4.06,running
169,2023-06-30,11877,752.08,72,6.2,walking
170,2023-06-30,11277,1035.62,149,7.24,running
171,2023-06-30,15061,1560.05,125,5.6,hiking
172,2023-06-30,8563,960.78,138,9.34,running
173,2023-06-30,912,525.0,125,7.93,swimming
174,2023-06-30,16583,1647.15,133,4.63,hiking
175,2023-06-30,13997,1611.85,151,9.5,hiking
176,2023-06-30,9181,500.24,103,9.82,walking
177,2023-06-30,887,440.0,141,4.78,swimming
178,2023-06-30,1382,662.2,140,9.85,cycling
179,2023-06-30,201,198.0,61,7.5,yoga
180,2023-06-30,745,539.0,139,7.4,swimming
181,2023-06-30,336,755.0,139,5.78,swimming
182,2023-06-30,17619,1388.14,128,8.42,running
183,2023-06-30,3498,532.0,144,7.5,gym_workout
184,2023-06-30,531,566.0,151,6.61,swimming
185,2023-06-30,3011,353.44,86,9.61,walking
186,2023-06-30,14487,1188.35,110,5.0,hiking
187,2023-06-30,202,503.0,149,5.48,swimming
188,2023-06-30,8467,1068.35,115,6.87,hiking
189,2023-06-30,2631,871.0,131,6.47,gym_workout
190,2023-06-30,6219,537.76,87,4.34,walking
191,2023-06-30,24726,2104.3,132,6.06,hiking
192,2023-06-30,4086,914.6,106,6.51,cycling
193,2023-06-30,4527,593.0,118,4.47,gym_workout
194,2023-06-30,14969,1362.14,129,9.94,running
195,2023-06-30,15279,1250.74,124,4.46,running
196,2023-06-30,4567,865.0,118,4.82,gym_workout
197,2023-06-30,473,579.0,132,5.13,swimming
198,2023-06-30,986,317.0,152,6.86,swimming
199,2023-06-30,4000,951.0,109,5.38,cycling
200,2023-06-30,7907,1102.35,121,7.18,hiking
201,2023-06-30,16041,1228.46,133,9.96,running
202,2023-06-30,11891,1112.46,149,9.99,running
203,2023-06-30,23894,2112.7,157,8.42,hiking
204,2023-06-30,9970,1041.5,141,5.86,hiking
205,2023-06-30,3429,493.0,137,8.54,gym_workout
206,2023-06-30,15327,1281.62,167,8.96,running
207,2023-06-30,14919,1185.95,148,7.32,hiking
208,2023-06-30,783,496.0,135,9.65,swimming
209,2023-06-30,12514,633.56,87,9.72,walking
210,2023-06-30,4440,323.0,150,9.96,gym_workout
211,2023-06-30,19698,1630.88,126,8.81,running
212,2023-06-30,100,218.0,62,7.01,yoga
213,2023-06-30,8917,1150.85,152,7.42,hiking
214,2023-06-30,15406,1180.36,123,9.94,running
215,2023-06-30,14537,1356.22,141,4.94,running
216,2023-06-30,4299,844.9,121,9.88,cycling
217,2023-06-30,20545,1961.25,125,4.57,hiking
218,2023-06-30,2457,699.7,139,9.87,cycling
219,2023-06-30,303,534.0,143,6.6,swimming
220,2023-06-30,2944,803.4,139,9.91,cycling
221,2023-06-30,3487,514.0,149,9.36,gym_workout
222,2023-06-30,6855,523.2,86,6.67,walking
223,2023-06-30,13638,1352.9,128,9.87,hiking
224,2023-06-30,5137,418.48,79,6.08,walking
225,2023-06-30,625,390.0,112,7.4,swimming
226,2023-06-30,1026,487.0,129,6.59,gym_workout
227,2023-06-30,2747,915.7,142,7.44,cycling
228,2023-06-30,20435,1973.75,148,7.6,hiking
229,2023-06-30,970,567.0,118,4.23,swimming
230,2023-06-30,20531,1830.55,142,8.41,hiking
231,2023-06-30,8812,881.72,161,5.15,running
232,2023-06-30,2869,764.9,137,6.23,cycling
233,2023-06-30,368,189.0,85,7.43,yoga
234,2023-06-30,4787,1105.7,130,8.14,cycling
235,2023-06-30,8961,919.66,127,4.02,running
236,2023-06-30,12680,613.2,81,4.07,walking
237,2023-06-30,2242,737.0,152,6.66,gym_workout
238,2023-06-30,3569,858.9,133,9.27,cycling
239,2023-06-30,18517,1673.85,119,7.44,hiking
240,2023-06-30,7513,415.52,90,9.22,walking
241,2023-06-30,4706,867.6,126,5.79,cycling
242,2023-06-30,12316,660.64,95,7.13,walking
243,2023-06-30,438,136.0,87,9.15,yoga
244,2023-06-30,129,671.0,149,8.78,swimming
245,2023-06-30,2693,767.3,124,5.16,cycling
246,2023-06-30,7173,1106.65,121,9.93,hiking
247,2023-06-30,10454,1231.7,152,8.96,hiking
248,2023-06-30,15360,1468.0,150,7.04,hiking
249,2023-06-30,187,146.0,82,5.84,yoga
250,2023-06-30,349,201.0,62,5.84,yoga
251,2023-06-30,277,272.0,93,5.39,yoga
252,2023-06-30,13424,1191.44,169,7.62,running
253,2023-06-30,374,122.0,73,9.08,yoga
254,2023-06-30,1914,634.0,148,8.71,gym_workout
255,2023-06-30,8726,899.56,160,6.53,running
256,2023-06-30,327,177.0,96,5.35,yoga
257,2023-06-30,8316,1147.8,142,4.4,hiking
258,2023-06-30,785,534.0,153,9.87,swimming
259,2023-06-30,1111,488.0,154,4.83,gym_workout
260,2023-06-30,20294,1435.7,126,6.37,hiking
261,2023-06-30,8098,727.88,165,7.09,running
262,2023-06-30,8186,523.44,75,9.61,walking
263,2023-06-30,13065,1124.9,120,8.2,running
264,2023-06-30,869,691.0,141,8.29,swimming
265,2023-06-30,1051,642.1,136,5.01,cycling
266,2023-06-30,62,112.0,89,4.68,yoga
267,2023-06-30,2914,754.4,128,5.37,cycling
268,2023-06-30,4394,939.4,143,6.08,cycling
269,2023-06-30,15200,1155.0,155,8.49,running
270,2023-06-30,491,552.0,152,7.62,swimming
271,2023-06-30,848,349.0,132,4.38,swimming
272,2023-06-30,4381,1033.1,126,7.68,cycling
273,2023-06-30,11996,943.76,121,6.43,running
274,2023-06-30,4344,955.4,137,7.04,cycling
275,2023-06-30,260,203.0,60,8.87,yoga
276,2023-06-30,19918,1482.08,162,9.92,running
277,2023-06-30,14339,719.56,106,9.52,walking
278,2023-06-30,16189,1399.34,152,5.71,running
279,2023-06-30,5896,498.0,145,5.84,gym_workout
280,2023-06-30,3393,980.3,140,5.88,cycling
281,2023-06-30,10889,734.56,96,9.21,walking
282,2023-06-30,13887,736.48,72,6.59,walking
283,2023-06-30,12148,1200.88,153,6.3,running
284,2023-06-30,4722,305.0,132,4.57,gym_workout
285,2023-06-30,7417,497.68,87,9.03,walking
286,2023-06-30,673,416.0,114,7.68,swimming
287,2023-06-30,5227,736.62,139,4.44,running
288,2023-06-30,7498,483.92,75,7.44,walking
289,2023-06-30,7808,510.32,96,8.42,walking
290,2023-06-30,21009,1771.45,110,9.05,hiking
291,2023-06-30,14772,711.88,74,4.69,walking
292,2023-06-30,10696,675.84,78,6.24,walking
293,2023-06-30,10038,981.28,129,9.55,running
294,2023-06-30,16787,1770.35,152,7.77,hiking
295,2023-06-30,7045,935.25,151,7.5,hiking
296,2023-06-30,19419,1657.14,141,6.51,running
297,2023-06-30,13156,1035.36,152,9.73,running
298,2023-06-30,4192,1053.2,106,4.4,cycling
299,2023-06-30,15163,1527.15,117,9.25,hiking
300,2023-06-30,5579,370.16,102,6.28,walking
301,2023-06-30,4310,347.4,107,9.31,walking
302,2023-06-30,181,476.0,138,4.88,swimming
303,2023-06-30,8803,931.15,132,9.42,hiking
304,2023-06-30,387,628.0,124,5.79,swimming
305,2023-06-30,13132,653.28,70,9.35,walking
306,2023-06-30,8467,927.35,152,6.36,hiking
307,2023-06-30,5415,660.0,104,7.93,gym_workout
308,2023-06-30,4865,788.0,103,5.32,gym_workout
309,2023-06-30,739,594.0,146,5.11,swimming
310,2023-06-30,13844,1167.64,152,5.7,running
311,2023-06-30,11077,1036.85,142,9.79,hiking
312,2023-06-30,19425,1543.25,136,8.54,hiking
313,2023-06-30,14058,1201.9,114,5.26,hiking
314,2023-06-30,14139,766.56,108,5.67,walking
315,2023-06-30,888,535.0,151,5.42,swimming
316,2023-06-30,1932,792.0,103,4.72,gym_workout
317,2023-06-30,9542,654.68,103,6.8,walking
318,2023-06-30,14207,1178.42,139,7.63,running
319,2023-06-30,17548,1331.4,130,5.21,hiking
320,2023-06-30,4169,834.9,109,8.35,cycling
321,2023-06-30,12728,728.12,81,4.32,walking
322,2023-06-30,4195,320.8,104,8.82,walking
323,2023-06-30,12982,646.28,72,9.46,walking
324,2023-06-30,14604,1177.2,145,9.42,hiking
325,2023-06-30,4730,1100.0,134,4.04,cycling
326,2023-06-30,1503,483.3,147,4.31,cycling
327,2023-06-30,9763,678.52,84,9.02,walking
328,2023-06-30,13318,646.72,97,5.1,walking
329,2023-06-30,604,658.0,130,8.2,swimming
330,2023-06-30,137,188.0,83,7.94,yoga
331,2023-06-30,9309,770.54,136,6.03,running
332,2023-06-30,15550,1475.5,138,8.35,hiking
333,2023-06-30,53,202.0,70,4.75,yoga
334,2023-06-30,163,255.0,81,9.44,yoga
335,2023-06-30,4862,1094.2,103,6.75,cycling
336,2023-06-30,4884,416.0,155,5.42,gym_workout
337,2023-06-30,643,608.0,155,7.37,swimming
338,2023-06-30,3779,539.0,100,7.47,gym_workout
339,2023-06-30,584,368.0,149,6.04,swimming
340,2023-06-30,1769,402.0,147,4.06,gym_workout
341,2023-06-30,22618,1879.9,128,5.42,hiking
342,2023-06-30,275,604.0,126,7.37,swimming
343,2023-06-30,137,221.0,69,7.45,yoga
344,2023-06-30,6414,389.56,90,6.49,walking
345,2023-06-30,3573,896.0,136,4.51,gym_workout
346,2023-06-30,230,135.0,83,6.55,yoga
347,2023-06-30,776,613.0,130,8.87,swimming
348,2023-06-30,14170,1269.2,165,6.66,running
349,2023-06-30,2391,363.0,116,7.19,gym_workout
350,2023-06-30,10609,891.54,121,7.65,running
351,2023-06-30,216,130.0,90,6.57,yoga
352,2023-06-30,5265,386.0,138,7.86,gym_workout
353,2023-06-30,566,609.0,137,7.15,swimming
354,2023-06-30,2948,769.0,138,9.17,gym_workout
355,2023-06-30,17119,1321.14,151,6.83,running
356,2023-06-30,499,578.0,151,6.66,swimming
357,2023-06-30,4612,1105.2,107,9.58,cycling
358,2023-06-30,453,102.0,75,4.18,yoga
359,2023-06-30,296,429.0,146,7.31,swimming
360,2023-06-30,17211,1423.66,123,6.14,running
361,2023-06-30,3348,337.92,89,5.14,walking
362,2023-06-30,13284,1488.2,139,5.15,hiking
363,2023-06-30,498,255.0,75,4.24,yoga
364,2023-06-30,191,412.0,135,5.11,swimming
365,2023-06-30,415,175.0,69,4.9,yoga
366,2023-06-30,1706,811.6,149,4.97,cycling
367,2023-06-30,131,170.0,71,7.23,yoga
368,2023-06-30,1328,584.8,106,6.42,cycling
369,2023-06-30,1828,626.0,108,5.26,gym_workout
370,2023-06-30,236,190.0,61,4.48,yoga
371,2023-06-30,1708,470.8,146,7.64,cycling
372,2023-06-30,102,491.0,117,6.0,swimming
373,2023-06-30,436,173.0,78,4.58,yoga
374,2023-06-30,4209,442.0,144,7.41,gym_workout
375,2023-06-30,647,564.0,153,4.26,swimming
376,2023-06-30,1787,617.7,128,4.81,cycling
377,2023-06-30,254,220.0,63,7.24,yoga
378,2023-06-30,11829,911.74,162,9.22,running
379,2023-06-30,5714,640.84,164,5.4,running
380,2023-06-30,120,197.0,72,4.36,yoga
381,2023-06-30,17973,1443.65,139,6.59,hiking
382,2023-06-30,22269,1573.45,114,8.5,hiking
383,2023-06-30,463,297.0,68,6.69,yoga
384,2023-06-30,12098,644.92,85,5.1,walking
385,2023-06-30,380,488.0,129,5.63,swimming
386,2023-06-30,17110,1304.5,131,5.07,hiking
387,2023-06-30,14676,860.04,83,7.34,walking
388,2023-06-30,10433,1176.65,129,6.92,hiking
389,2023-06-30,1251,739.1,120,8.21,cycling
390,2023-06-30,448,213.0,63,7.6,yoga
391,2023-06-30,10116,819.96,168,4.3,running
392,2023-06-30,2555,341.0,101,6.84,gym_workout
393,2023-06-30,15554,1354.24,152,8.78,running
394,2023-06-30,22711,1591.55,118,9.79,hiking
395,2023-06-30,13171,686.84,97,8.0,walking
396,2023-06-30,503,325.0,141,6.81,swimming
397,2023-06-30,717,667.7,121,4.32,cycling
398,2023-06-30,3200,382.0,103,6.52,gym_workout
399,2023-06-30,7502,535.08,73,5.23,walking
400,2023-06-30,383,137.0,79,9.64,yoga
401,2023-06-30,226,205.0,72,4.45,yoga
402,2023-06-30,4054,745.0,113,8.53,gym_workout
403,2023-06-30,5061,885.0,145,9.34,gym_workout
404,2023-06-30,4002,755.0,124,6.86,gym_workout
405,2023-06-30,7628,555.12,98,7.65,walking
406,2023-06-30,79,155.0,95,5.32,yoga
407,2023-06-30,86,129.0,92,5.99,yoga
408,2023-06-30,3339,778.9,120,5.56,cycling
409,2023-06-30,8403,1293.15,115,7.08,hiking
410,2023-06-30,1211,494.0,120,6.63,gym_workout
411,2023-06-30,1512,451.0,103,9.8,gym_workout
412,2023-06-30,7868,529.72,70,4.21,walking
413,2023-06-30,8829,1321.45,134,5.94,hiking
414,2023-06-30,683,418.0,114,9.06,swimming
415,2023-06-30,870,399.0,116,5.47,swimming
416,2023-06-30,4021,325.0,109,6.39,gym_workout
417,2023-06-30,4909,297.36,70,7.29,walking
418,2023-06-30,14873,1310.38,159,5.01,running
419,2023-06-30,3600,494.0,151,7.07,gym_workout
420,2023-06-30,12639,1086.34,127,4.2,running
421,2023-06-30,54,196.0,85,7.36,yoga
422,2023-06-30,940,461.0,149,9.49,swimming
423,2023-06-30,22007,1970.35,133,5.92,hiking
424,2023-06-30,2343,863.3,131,4.18,cycling
425,2023-06-30,12881,1081.86,150,4.49,running
426,2023-06-30,7260,1132.0,141,8.25,hiking
427,2023-06-30,105,644.0,123,9.05,swimming
428,2023-06-30,1309,601.9,145,9.31,cycling
