user_id,date,steps,calories_burned,heart_rate_avg,sleep_hours,activity_type
1,2023-09-10,9214,1049.84,169,7.39,running
2,2023-09-10,16911,1338.55,114,5.82,hiking
3,2023-09-10,8463,577.52,86,5.41,walking
4,2023-09-10,15624,1229.44,168,9.64,running
5,2023-09-10,6999,843.94,128,8.87,running
6,2023-09-10,470,228.0,65,9.95,yoga
7,2023-09-10,4971,516.0,126,4.2,gym_workout
8,2023-09-10,828,536.8,103,6.07,cycling
9,2023-09-10,112,134.0,97,5.35,yoga
10,2023-09-10,8597,1131.85,152,5.08,hiking
11,2023-09-10,21132,1739.6,128,9.05,hiking
12,2023-09-10,542,311.0,150,4.69,swimming
13,2023-09-10,4693,357.0,157,7.6,gym_workout
14,2023-09-10,13663,1106.78,161,5.84,running
15,2023-09-10,334,259.0,95,5.08,yoga
16,2023-09-10,1471,811.0,129,4.05,gym_workout
17,2023-09-10,10326,961.56,126,5.11,running
18,2023-09-10,3912,1046.2,110,5.83,cycling
19,2023-09-10,13557,1406.85,127,9.36,hiking
20,2023-09-10,65,117.0,99,5.77,yoga
21,2023-09-10,2958,912.8,128,8.55,cycling
22,2023-09-10,23521,1785.05,138,6.86,hiking
23,2023-09-10,4470,657.0,149,8.59,gym_workout
24,2023-09-10,12224,995.44,165,9.99,running
25,2023-09-10,1759,550.9,145,7.36,cycling
26,2023-09-10,1203,860.0,136,6.38,gym_workout
27,2023-09-10,1545,396.0,148,5.46,gym_workout
28,2023-09-10,8739,1275.95,139,4.94,hiking
29,2023-09-10,88,296.0,71,9.51,yoga
30,2023-09-10,4839,785.9,123,6.52,cycling
31,2023-09-10,3880,876.0,120,4.37,cycling
32,2023-09-10,473,220.0,89,8.84,yoga
33,2023-09-10,16093,1479.65,143,8.05,hiking
34,2023-09-10,7396,910.76,163,8.39,running
35,2023-09-10,3076,343.0,103,4.54,gym_workout
36,2023-09-10,161,136.0,75,7.67,yoga
37,2023-09-10,2076,634.6,136,5.17,cycling
38,2023-09-10,18984,1607.2,120,4.87,hiking
39,2023-09-10,10215,520.6,109,8.46,walking
40,2023-09-10,6886,672.16,147,9.46,running
41,2023-09-10,19046,1462.76,166,7.78,running
42,2023-09-10,19650,1654.5,138,4.57,hiking
43,2023-09-10,7966,826.96,164,6.0,running
44,2023-09-10,738,704.0,129,7.2,swimming
45,2023-09-10,7326,578.04,100,5.03,walking
46,2023-09-10,3592,373.68,98,4.64,walking
47,2023-09-10,5829,842.74,131,5.14,running
48,2023-09-10,7153,450.12,104,8.89,walking
49,2023-09-10,2285,838.0,106,8.25,gym_workout
50,2023-09-10,7986,532.44,96,5.39,walking
51,2023-09-10,2261,556.1,115,4.16,cycling
52,2023-09-10,493,228.0,85,7.73,yoga
53,2023-09-10,70,224.0,82,7.93,yoga
