user_id,date,steps,calories_burned,heart_rate_avg,sleep_hours,activity_type
1,2023-06-28,14136,742.44,102,9.86,walking
2,2023-06-28,767,421.0,154,5.1,swimming
3,2023-06-28,3994,527.0,124,7.17,gym_workout
4,2023-06-28,542,786.0,151,4.09,swimming
5,2023-06-28,15370,1375.5,117,4.52,hiking
6,2023-06-28,240,272.0,60,6.84,yoga
7,2023-06-28,4759,426.36,107,8.47,walking
8,2023-06-28,148,289.0,88,5.83,yoga
9,2023-06-28,11527,717.08,93,7.87,walking
10,2023-06-28,6048,421.92,73,4.54,walking
11,2023-06-28,3069,894.9,135,5.88,cycling
12,2023-06-28,4534,719.0,144,8.28,gym_workout
13,2023-06-28,14213,1162.78,160,9.61,running
14,2023-06-28,11595,1053.7,126,8.74,running
15,2023-06-28,2597,827.7,137,6.95,cycling
16,2023-06-28,720,467.0,140,6.72,swimming
17,2023-06-28,1348,841.0,123,6.88,gym_workout
18,2023-06-28,12743,1205.15,111,6.75,hiking
19,2023-06-28,1754,650.4,103,7.21,cycling
20,2023-06-28,16240,1190.4,168,9.53,running
21,2023-06-28,19348,1375.88,126,7.87,running
22,2023-06-28,21555,2047.75,138,5.9,hiking
23,2023-06-28,15317,1292.02,167,7.65,running
24,2023-06-28,408,588.0,147,5.14,swimming
25,2023-06-28,17069,1503.14,152,8.08,running
26,2023-06-28,10194,680.76,109,7.79,walking
27,2023-06-28,1457,478.7,139,4.94,cycling
28,2023-06-28,895,603.0,135,6.83,swimming
29,2023-06-28,2373,438.0,129,9.18,gym_workout
30,2023-06-28,12897,1310.85,111,7.77,hiking
31,2023-06-28,7184,415.36,78,4.06,walking
32,2023-06-28,1408,524.8,146,6.02,cycling
33,2023-06-28,170,347.0,121,8.81,swimming
34,2023-06-28,17657,1335.42,144,4.23,running
35,2023-06-28,8779,1362.95,131,9.86,hiking
36,2023-06-28,5576,605.56,157,7.14,running
37,2023-06-28,716,629.0,138,8.16,swimming
38,2023-06-28,2250,858.0,153,8.4,gym_workout
39,2023-06-28,9222,871.32,160,8.03,running
40,2023-06-28,19486,1577.16,168,5.52,running
41,2023-06-28,2020,764.0,136,6.42,cycling
42,2023-06-28,9161,1153.05,137,7.68,hiking
43,2023-06-28,4177,842.7,116,4.51,cycling
44,2023-06-28,22253,2039.65,157,6.32,hiking
45,2023-06-28,16149,1489.45,116,6.49,hiking
46,2023-06-28,4201,1057.1,116,6.17,cycling
47,2023-06-28,2721,698.1,102,7.26,cycling
48,2023-06-28,3056,903.6,110,7.19,cycling
49,2023-06-28,390,252.0,72,6.72,yoga
50,2023-06-28,12131,1063.86,145,9.0,running
51,2023-06-28,7746,427.84,103,4.08,walking
52,2023-06-28,523,533.0,140,4.64,swimming
53,2023-06-28,10291,990.55,144,5.26,hiking
54,2023-06-28,4201,1108.1,138,4.5,cycling
55,2023-06-28,864,538.0,121,4.02,swimming
56,2023-06-28,10412,654.48,86,6.13,walking
57,2023-06-28,10746,1309.3,144,9.46,hiking
58,2023-06-28,8628,866.68,132,5.68,running
59,2023-06-28,13152,995.12,157,6.78,running
60,2023-06-28,183,175.0,77,7.36,yoga
61,2023-06-28,18884,1387.04,165,7.93,running
62,2023-06-28,458,145.0,64,8.61,yoga
63,2023-06-28,7795,1355.75,152,9.54,hiking
64,2023-06-28,8155,1334.75,114,8.11,hiking
65,2023-06-28,3295,425.0,109,4.65,gym_workout
66,2023-06-28,3754,391.0,115,5.54,gym_workout
67,2023-06-28,2806,949.6,134,4.69,cycling
68,2023-06-28,12532,1499.6,133,9.8,hiking
69,2023-06-28,18098,1790.9,113,4.44,hiking
70,2023-06-28,12372,727.88,93,4.83,walking
71,2023-06-28,151,258.0,68,8.63,yoga
72,2023-06-28,3273,236.92,94,6.59,walking
73,2023-06-28,16021,1351.05,159,6.19,hiking
74,2023-06-28,12711,768.44,82,5.43,walking
75,2023-06-28,4131,721.1,114,6.66,cycling
76,2023-06-28,12900,1122.0,164,5.93,running
77,2023-06-28,3084,889.0,100,4.52,gym_workout
78,2023-06-28,10191,553.64,87,9.18,walking
79,2023-06-28,7151,500.04,98,9.83,walking
80,2023-06-28,4927,338.08,106,4.49,walking
81,2023-06-28,3140,850.0,140,9.5,gym_workout
82,2023-06-28,5015,780.9,156,4.2,running
83,2023-06-28,14123,738.92,89,5.75,walking
84,2023-06-28,9834,904.04,145,4.43,running
85,2023-06-28,185,254.0,96,4.03,yoga
86,2023-06-28,7556,772.36,127,9.88,running
87,2023-06-28,14169,717.76,73,5.11,walking
88,2023-06-28,10717,1107.02,154,9.5,running
89,2023-06-28,5620,525.0,122,6.04,gym_workout
90,2023-06-28,9357,590.28,92,4.63,walking
91,2023-06-28,2023,742.3,143,7.25,cycling
92,2023-06-28,2085,878.5,113,4.94,cycling
93,2023-06-28,641,724.0,144,4.99,swimming
94,2023-06-28,3799,731.9,105,9.02,cycling
95,2023-06-28,11318,1522.9,150,5.53,hiking
96,2023-06-28,1154,784.0,150,6.89,gym_workout
97,2023-06-28,4951,1185.1,145,7.17,cycling
98,2023-06-28,4599,353.96,77,7.84,walking
99,2023-06-28,13205,1414.25,140,7.85,hiking
100,2023-06-28,378,724.0,155,4.48,swimming
101,2023-06-28,4544,676.0,113,7.42,gym_workout
102,2023-06-28,24238,2139.9,137,5.7,hiking
103,2023-06-28,5607,820.42,160,4.12,running
104,2023-06-28,2799,967.9,132,7.05,cycling
105,2023-06-28,15107,1336.42,164,7.67,running
106,2023-06-28,5121,667.0,154,6.0,gym_workout
107,2023-06-28,479,196.0,64,8.15,yoga
108,2023-06-28,10135,1392.75,132,7.15,hiking
109,2023-06-28,2165,851.5,103,9.16,cycling
110,2023-06-28,9888,1080.4,146,8.95,hiking
111,2023-06-28,4683,981.3,112,4.63,cycling
112,2023-06-28,374,578.0,110,9.6,swimming
113,2023-06-28,289,135.0,85,6.17,yoga
114,2023-06-28,904,705.0,120,9.55,swimming
115,2023-06-28,17827,1732.35,146,5.07,hiking
116,2023-06-28,10696,1049.76,136,4.84,running
117,2023-06-28,17482,1527.92,167,6.43,running
118,2023-06-28,14064,693.56,97,5.32,walking
119,2023-06-28,4832,438.0,131,4.08,gym_workout
120,2023-06-28,2828,864.0,117,6.28,gym_workout
121,2023-06-28,187,182.0,83,9.21,yoga
122,2023-06-28,4656,671.0,103,7.12,gym_workout
123,2023-06-28,3243,747.3,108,8.14,cycling
124,2023-06-28,12594,1436.7,144,8.17,hiking
125,2023-06-28,3679,801.0,157,6.01,gym_workout
126,2023-06-28,1796,640.0,111,9.63,gym_workout
127,2023-06-28,2241,508.0,136,9.74,gym_workout
128,2023-06-28,4782,787.0,156,5.34,gym_workout
129,2023-06-28,2053,588.3,134,8.53,cycling
130,2023-06-28,1228,666.0,136,8.2,gym_workout
131,2023-06-28,3566,720.0,125,7.52,gym_workout
132,2023-06-28,4594,911.4,118,4.11,cycling
133,2023-06-28,3209,665.0,106,6.59,gym_workout
134,2023-06-28,823,695.0,130,9.93,swimming
135,2023-06-28,3680,843.0,112,4.97,gym_workout
136,2023-06-28,17633,1765.65,121,5.26,hiking
137,2023-06-28,326,133.0,74,4.72,yoga
138,2023-06-28,3135,897.0,146,8.26,gym_workout
139,2023-06-28,10576,995.56,138,9.05,running
140,2023-06-28,677,432.7,105,7.78,cycling
141,2023-06-28,11859,992.54,148,8.53,running
142,2023-06-28,2256,758.0,120,4.46,gym_workout
143,2023-06-28,4419,852.9,147,9.4,cycling
144,2023-06-28,9686,539.44,89,4.07,walking
145,2023-06-28,316,202.0,89,8.47,yoga
146,2023-06-28,12214,1007.84,132,9.51,running
147,2023-06-28,2263,328.0,133,5.94,gym_workout
148,2023-06-28,4309,491.0,125,6.48,gym_workout
149,2023-06-28,90,206.0,65,7.19,yoga
150,2023-06-28,377,179.0,70,9.28,yoga
151,2023-06-28,808,567.0,139,9.77,swimming
152,2023-06-28,8292,497.68,84,6.83,walking
153,2023-06-28,7061,961.05,137,6.7,hiking
154,2023-06-28,366,232.0,65,9.16,yoga
155,2023-06-28,817,584.0,118,4.58,swimming
156,2023-06-28,7711,951.55,126,9.88,hiking
157,2023-06-28,2839,893.0,154,4.25,gym_workout
158,2023-06-28,3282,862.0,127,8.28,gym_workout
159,2023-06-28,10484,692.36,106,4.23,walking
160,2023-06-28,8686,922.3,131,6.33,hiking
161,2023-06-28,11852,1134.12,165,4.95,running
162,2023-06-28,271,526.0,154,6.53,swimming
163,2023-06-28,356,281.0,89,5.33,yoga
164,2023-06-28,852,516.0,112,8.69,swimming
165,2023-06-28,490,191.0,71,9.67,yoga
166,2023-06-28,368,154.0,69,5.48,yoga
167,2023-06-28,9601,1389.05,135,4.54,hiking
168,2023-06-28,2761,943.1,137,6.43,cycling
169,2023-06-28,2244,341.0,130,4.13,gym_workout
170,2023-06-28,6655,465.2,84,4.58,walking
171,2023-06-28,382,307.0,148,9.34,swimming
172,2023-06-28,15250,1361.0,153,9.24,running
173,2023-06-28,994,484.0,112,4.52,swimming
174,2023-06-28,71,156.0,61,4.52,yoga
175,2023-06-28,336,268.0,66,8.83,yoga
176,2023-06-28,231,541.0,114,8.57,swimming
177,2023-06-28,6111,625.66,159,4.93,running
178,2023-06-28,1559,339.0,126,6.32,gym_workout
179,2023-06-28,7687,506.48,92,4.81,walking
180,2023-06-28,318,110.0,67,5.15,yoga
181,2023-06-28,13782,1549.1,122,8.05,hiking
182,2023-06-28,1572,605.2,141,9.04,cycling
183,2023-06-28,5781,634.86,155,4.57,running
184,2023-06-28,17543,1709.15,145,8.37,hiking
185,2023-06-28,507,322.0,125,6.39,swimming
186,2023-06-28,5334,800.0,129,7.95,gym_workout
187,2023-06-28,8988,575.52,97,5.15,walking
188,2023-06-28,6326,521.04,80,8.96,walking
189,2023-06-28,4125,344.0,96,7.77,walking
190,2023-06-28,4307,980.7,148,5.78,cycling
191,2023-06-28,22068,1755.4,130,7.96,hiking
192,2023-06-28,19187,1522.35,117,5.51,hiking
193,2023-06-28,22555,2009.75,128,9.77,hiking
194,2023-06-28,513,692.0,126,4.33,swimming
195,2023-06-28,22549,2122.45,143,8.91,hiking
196,2023-06-28,368,240.0,74,4.32,yoga
197,2023-06-28,16889,1486.34,123,5.18,running
198,2023-06-28,1841,777.0,134,8.56,gym_workout
199,2023-06-28,1567,565.0,119,6.49,gym_workout
200,2023-06-28,8763,454.52,83,9.72,walking
